"","X.1","X","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","Data","N","Sessenta"
"1594",1594,1580,"AFV16a","saida","C9","N","N",0,0,0,0,"N","2017/05/18",1580,9
"1595",1595,1590,"AFV16a","saida","C9","N","N",0,0,0,0,"N","2017/05/25",1590,9
"1596",1596,1510,"AFV16a","saida","C9","N","N",0,0,0,0,"N","2017/06/01",1510,9
"1597",1597,1560,"AFV16a","saida","C9","N","N",0,0,0,0,"N","2017/06/15",1560,9
"1598",1598,1600,"AFV16a","saida","C9","N","N",0,0,0,0,"N","2017/06/29",1600,9
"1599",1599,1550,"AFV16a","saida","C9","N","N",0,0,0,0,"N","2017/07/13",1550,9
"1600",1600,1570,"AFV16a","saida","C9","N","N",0,0,0,0,"N","2017/08/15",1570,9
"1601",1601,1611,"AFV17a","Casas","C1","N","N",0,0,0,0,"N","2017/05/05",1611,15.2
"1602",1602,1621,"AFV17a","Casas","C1","D","S",7.2,0,0,0,"S","2017/05/07",1621,15.2
"1603",1603,1631,"AFV17a","Casas","C1","D","S",7.2,0,0,0,"N","2017/05/11",1631,15.2
"1604",1604,1671,"AFV17a","Casas","C1","N","N",0,0,0,0,"N","2017/05/18",1671,15.2
"1605",1605,1681,"AFV17a","Casas","C1","D","N",1,0,0,0,"S","2017/05/25",1681,15.2
"1606",1606,1601,"AFV17a","Casas","C1","D","N",1,0,0,0,"N","2017/06/01",1601,15.2
"1607",1607,1651,"AFV17a","Casas","C1","D","N",1,0,0,0,"N","2017/06/15",1651,15.2
"1608",1608,1691,"AFV17a","Casas","C1","N","S",4.5,3,0,0,"S","2017/06/29",1691,15.2
"1609",1609,1641,"AFV17a","Casas","C1","N","S",4.5,3,0,0,"N","2017/07/13",1641,15.2
"1610",1610,1661,"AFV17a","Casas","C1","N","S",4.5,3,0,0,"N","2017/08/15",1661,15.2
"1611",1611,1612,"AFV17a","Casas","C10","N","N",0,0,0,0,"N","2017/05/05",1612,15.2
"1612",1612,1622,"AFV17a","Casas","C10","N","N",0,0,0,0,"N","2017/05/07",1622,15.2
"1613",1613,1632,"AFV17a","Casas","C10","N","N",0,0,0,0,"N","2017/05/11",1632,15.2
"1614",1614,1672,"AFV17a","Casas","C10","N","N",0,0,0,0,"N","2017/05/18",1672,15.2
"1615",1615,1682,"AFV17a","Casas","C10","N","N",0,0,0,0,"N","2017/05/25",1682,15.2
"1616",1616,1602,"AFV17a","Casas","C10","N","N",0,0,0,0,"N","2017/06/01",1602,15.2
"1617",1617,1652,"AFV17a","Casas","C10","N","N",0,0,0,0,"N","2017/06/15",1652,15.2
"1618",1618,1692,"AFV17a","Casas","C10","S","N",0.1,0,0,0,"S","2017/06/29",1692,15.2
"1619",1619,1642,"AFV17a","Casas","C10","S","N",0.1,0,0,0,"N","2017/07/13",1642,15.2
"1620",1620,1662,"AFV17a","Casas","C10","S","N",0.1,0,0,0,"N","2017/08/15",1662,15.2
"1621",1621,1613,"AFV17a","Casas","C2","N","N",0,0,0,0,"N","2017/05/05",1613,15.2
"1622",1622,1623,"AFV17a","Casas","C2","N","N",0,0,0,0,"N","2017/05/07",1623,15.2
"1623",1623,1633,"AFV17a","Casas","C2","N","N",0,0,0,0,"N","2017/05/11",1633,15.2
"1624",1624,1673,"AFV17a","Casas","C2","D","S",8,3.5,0,0,"S","2017/05/18",1673,15.2
"1625",1625,1683,"AFV17a","Casas","C2","D","S",8,3.5,0,0,"N","2017/05/25",1683,15.2
"1626",1626,1603,"AFV17a","Casas","C2","D","S",8,3.5,0,0,"N","2017/06/01",1603,15.2
"1627",1627,1653,"AFV17a","Casas","C2","D","S",8,3.5,0,0,"N","2017/06/15",1653,15.2
"1628",1628,1693,"AFV17a","Casas","C2","S","S",8,3.5,0,0,"S","2017/06/29",1693,15.2
"1629",1629,1643,"AFV17a","Casas","C2","S","S",8,3.5,0,0,"N","2017/07/13",1643,15.2
"1630",1630,1663,"AFV17a","Casas","C2","S","S",8,3.5,0,0,"N","2017/08/15",1663,15.2
"1631",1631,1614,"AFV17a","Casas","C3","N","N",0,0,0,0,"N","2017/05/05",1614,15.2
"1632",1632,1624,"AFV17a","Casas","C3","N","N",0,0,0,0,"N","2017/05/07",1624,15.2
"1633",1633,1634,"AFV17a","Casas","C3","N","N",0,0,0,0,"N","2017/05/11",1634,15.2
"1634",1634,1674,"AFV17a","Casas","C3","N","N",0,0,0,0,"N","2017/05/18",1674,15.2
"1635",1635,1684,"AFV17a","Casas","C3","N","N",0,0,0,0,"N","2017/05/25",1684,15.2
"1636",1636,1604,"AFV17a","Casas","C3","N","N",0,0,0,0,"N","2017/06/01",1604,15.2
"1637",1637,1654,"AFV17a","Casas","C3","N","N",0,0,0,0,"N","2017/06/15",1654,15.2
"1638",1638,1694,"AFV17a","Casas","C3","S","N",3.5,0,0,0,"S","2017/06/29",1694,15.2
"1639",1639,1644,"AFV17a","Casas","C3","S","N",3.5,0,0,0,"N","2017/07/13",1644,15.2
"1640",1640,1664,"AFV17a","Casas","C3","S","N",3.5,0,0,0,"N","2017/08/15",1664,15.2
"1641",1641,1615,"AFV17a","Casas","C4","N","N",0,0,0,0,"N","2017/05/05",1615,15.2
"1642",1642,1625,"AFV17a","Casas","C4","N","N",0,0,0,0,"N","2017/05/07",1625,15.2
"1643",1643,1635,"AFV17a","Casas","C4","N","N",0,0,0,0,"N","2017/05/11",1635,15.2
"1644",1644,1675,"AFV17a","Casas","C4","N","N",0,0,0,0,"N","2017/05/18",1675,15.2
"1645",1645,1685,"AFV17a","Casas","C4","N","N",0,0,0,0,"N","2017/05/25",1685,15.2
"1646",1646,1605,"AFV17a","Casas","C4","N","N",0,0,0,0,"N","2017/06/01",1605,15.2
"1647",1647,1655,"AFV17a","Casas","C4","N","N",0,0,0,0,"N","2017/06/15",1655,15.2
"1648",1648,1695,"AFV17a","Casas","C4","D","S",15.3,0,0,0,"S","2017/06/29",1695,15.2
"1649",1649,1645,"AFV17a","Casas","C4","D","S",15.3,0,0,0,"N","2017/07/13",1645,15.2
"1650",1650,1665,"AFV17a","Casas","C4","D","S",15.3,0,0,0,"N","2017/08/15",1665,15.2
"1651",1651,1616,"AFV17a","Casas","C5","N","N",0,0,0,0,"N","2017/05/05",1616,15.2
"1652",1652,1626,"AFV17a","Casas","C5","N","N",0,0,0,0,"N","2017/05/07",1626,15.2
"1653",1653,1636,"AFV17a","Casas","C5","N","N",0,0,0,0,"N","2017/05/11",1636,15.2
"1654",1654,1676,"AFV17a","Casas","C5","N","N",0,0,0,0,"N","2017/05/18",1676,15.2
"1655",1655,1686,"AFV17a","Casas","C5","N","N",0,0,0,0,"N","2017/05/25",1686,15.2
"1656",1656,1606,"AFV17a","Casas","C5","N","N",0,0,0,0,"N","2017/06/01",1606,15.2
"1657",1657,1656,"AFV17a","Casas","C5","N","N",0,0,0,0,"N","2017/06/15",1656,15.2
"1658",1658,1696,"AFV17a","Casas","C5","S","N",0.5,0,0,0,"S","2017/06/29",1696,15.2
"1659",1659,1646,"AFV17a","Casas","C5","S","N",0.5,0,0,0,"N","2017/07/13",1646,15.2
"1660",1660,1666,"AFV17a","Casas","C5","S","N",0.5,0,0,0,"N","2017/08/15",1666,15.2
"1661",1661,1617,"AFV17a","Casas","C6","N","N",0,0,0,0,"N","2017/05/05",1617,15.2
"1662",1662,1627,"AFV17a","Casas","C6","N","N",0,0,0,0,"N","2017/05/07",1627,15.2
"1663",1663,1637,"AFV17a","Casas","C6","N","N",0,0,0,0,"N","2017/05/11",1637,15.2
"1664",1664,1677,"AFV17a","Casas","C6","N","N",0,0,0,0,"N","2017/05/18",1677,15.2
"1665",1665,1687,"AFV17a","Casas","C6","N","N",0,0,0,0,"N","2017/05/25",1687,15.2
"1666",1666,1607,"AFV17a","Casas","C6","N","N",0,0,0,0,"N","2017/06/01",1607,15.2
"1667",1667,1657,"AFV17a","Casas","C6","N","N",0,0,0,0,"N","2017/06/15",1657,15.2
"1668",1668,1697,"AFV17a","Casas","C6","D","S",16.1,0,0,0,"S","2017/06/29",1697,15.2
"1669",1669,1647,"AFV17a","Casas","C6","D","S",16.1,0,0,0,"N","2017/07/13",1647,15.2
"1670",1670,1667,"AFV17a","Casas","C6","D","S",16.1,0,0,0,"N","2017/08/15",1667,15.2
"1671",1671,1618,"AFV17a","Casas","C7","N","N",0,0,0,0,"N","2017/05/05",1618,15.2
"1672",1672,1628,"AFV17a","Casas","C7","N","N",0,0,0,0,"N","2017/05/07",1628,15.2
"1673",1673,1638,"AFV17a","Casas","C7","N","N",0,0,0,0,"N","2017/05/11",1638,15.2
"1674",1674,1678,"AFV17a","Casas","C7","N","N",0,0,0,0,"N","2017/05/18",1678,15.2
"1675",1675,1688,"AFV17a","Casas","C7","N","N",0,0,0,0,"N","2017/05/25",1688,15.2
"1676",1676,1608,"AFV17a","Casas","C7","N","N",0,0,0,0,"N","2017/06/01",1608,15.2
"1677",1677,1658,"AFV17a","Casas","C7","N","N",0,0,0,0,"N","2017/06/15",1658,15.2
"1678",1678,1698,"AFV17a","Casas","C7","S","N",26.5,0,0,0,"S","2017/06/29",1698,15.2
"1679",1679,1648,"AFV17a","Casas","C7","S","N",26.5,0,0,0,"N","2017/07/13",1648,15.2
"1680",1680,1668,"AFV17a","Casas","C7","S","N",26.5,0,0,0,"N","2017/08/15",1668,15.2
"1681",1681,1619,"AFV17a","Casas","C8","N","N",0,0,0,0,"N","2017/05/05",1619,15.2
"1682",1682,1629,"AFV17a","Casas","C8","N","N",0,0,0,0,"N","2017/05/07",1629,15.2
"1683",1683,1639,"AFV17a","Casas","C8","N","N",0,0,0,0,"N","2017/05/11",1639,15.2
"1684",1684,1679,"AFV17a","Casas","C8","N","N",0,0,0,0,"N","2017/05/18",1679,15.2
"1685",1685,1689,"AFV17a","Casas","C8","N","N",0,0,0,0,"N","2017/05/25",1689,15.2
"1686",1686,1609,"AFV17a","Casas","C8","N","N",0,0,0,0,"N","2017/06/01",1609,15.2
"1687",1687,1659,"AFV17a","Casas","C8","N","N",0,0,0,0,"N","2017/06/15",1659,15.2
"1688",1688,1699,"AFV17a","Casas","C8","S","N",0.5,0,0,0,"S","2017/06/29",1699,15.2
"1689",1689,1649,"AFV17a","Casas","C8","S","N",0.5,0,0,0,"N","2017/07/13",1649,15.2
"1690",1690,1669,"AFV17a","Casas","C8","S","N",0.5,0,0,0,"N","2017/08/15",1669,15.2
"1691",1691,1620,"AFV17a","Casas","C9","N","N",0,0,0,0,"N","2017/05/05",1620,15.2
"1692",1692,1630,"AFV17a","Casas","C9","N","N",0,0,0,0,"N","2017/05/07",1630,15.2
"1693",1693,1640,"AFV17a","Casas","C9","N","N",0,0,0,0,"N","2017/05/11",1640,15.2
"1694",1694,1680,"AFV17a","Casas","C9","N","N",0,0,0,0,"N","2017/05/18",1680,15.2
"1695",1695,1690,"AFV17a","Casas","C9","N","N",0,0,0,0,"N","2017/05/25",1690,15.2
"1696",1696,1610,"AFV17a","Casas","C9","N","N",0,0,0,0,"N","2017/06/01",1610,15.2
"1697",1697,1660,"AFV17a","Casas","C9","N","N",0,0,0,0,"N","2017/06/15",1660,15.2
"1698",1698,1700,"AFV17a","Casas","C9","S","N",0.1,0,0,0,"S","2017/06/29",1700,15.2
"1699",1699,1650,"AFV17a","Casas","C9","S","N",0.1,0,0,0,"N","2017/07/13",1650,15.2
"1700",1700,1670,"AFV17a","Casas","C9","S","N",0.1,0,0,0,"N","2017/08/15",1670,15.2
"1701",1701,1711,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N","2017/05/05",1711,0
"1702",1702,1721,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N","2017/05/07",1721,0
"1703",1703,1731,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N","2017/05/11",1731,0
"1704",1704,1771,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N","2017/05/18",1771,0
"1705",1705,1781,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N","2017/05/25",1781,0
"1706",1706,1701,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N","2017/06/01",1701,0
"1707",1707,1751,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N","2017/06/15",1751,0
"1708",1708,1791,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N","2017/06/29",1791,0
"1709",1709,1741,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N","2017/07/13",1741,0
"1710",1710,1761,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N","2017/08/15",1761,0
"1711",1711,1712,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N","2017/05/05",1712,0
"1712",1712,1722,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N","2017/05/07",1722,0
"1713",1713,1732,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N","2017/05/11",1732,0
"1714",1714,1772,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N","2017/05/18",1772,0
"1715",1715,1782,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N","2017/05/25",1782,0
"1716",1716,1702,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N","2017/06/01",1702,0
"1717",1717,1752,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N","2017/06/15",1752,0
"1718",1718,1792,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N","2017/06/29",1792,0
"1719",1719,1742,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N","2017/07/13",1742,0
"1720",1720,1762,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N","2017/08/15",1762,0
"1721",1721,1713,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N","2017/05/05",1713,0
"1722",1722,1723,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N","2017/05/07",1723,0
"1723",1723,1733,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N","2017/05/11",1733,0
"1724",1724,1773,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N","2017/05/18",1773,0
"1725",1725,1783,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N","2017/05/25",1783,0
"1726",1726,1703,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N","2017/06/01",1703,0
"1727",1727,1753,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N","2017/06/15",1753,0
"1728",1728,1793,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N","2017/06/29",1793,0
"1729",1729,1743,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N","2017/07/13",1743,0
"1730",1730,1763,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N","2017/08/15",1763,0
"1731",1731,1714,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N","2017/05/05",1714,0
"1732",1732,1724,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N","2017/05/07",1724,0
"1733",1733,1734,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N","2017/05/11",1734,0
"1734",1734,1774,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N","2017/05/18",1774,0
"1735",1735,1784,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N","2017/05/25",1784,0
"1736",1736,1704,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N","2017/06/01",1704,0
"1737",1737,1754,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N","2017/06/15",1754,0
"1738",1738,1794,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N","2017/06/29",1794,0
"1739",1739,1744,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N","2017/07/13",1744,0
"1740",1740,1764,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N","2017/08/15",1764,0
"1741",1741,1715,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N","2017/05/05",1715,0
"1742",1742,1725,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N","2017/05/07",1725,0
"1743",1743,1735,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N","2017/05/11",1735,0
"1744",1744,1775,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N","2017/05/18",1775,0
"1745",1745,1785,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N","2017/05/25",1785,0
"1746",1746,1705,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N","2017/06/01",1705,0
"1747",1747,1755,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N","2017/06/15",1755,0
"1748",1748,1795,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N","2017/06/29",1795,0
"1749",1749,1745,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N","2017/07/13",1745,0
"1750",1750,1765,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N","2017/08/15",1765,0
"1751",1751,1716,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N","2017/05/05",1716,0
"1752",1752,1726,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N","2017/05/07",1726,0
"1753",1753,1736,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N","2017/05/11",1736,0
"1754",1754,1776,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N","2017/05/18",1776,0
"1755",1755,1786,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N","2017/05/25",1786,0
"1756",1756,1706,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N","2017/06/01",1706,0
"1757",1757,1756,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N","2017/06/15",1756,0
"1758",1758,1796,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N","2017/06/29",1796,0
"1759",1759,1746,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N","2017/07/13",1746,0
"1760",1760,1766,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N","2017/08/15",1766,0
"1761",1761,1717,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N","2017/05/05",1717,0
"1762",1762,1727,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N","2017/05/07",1727,0
"1763",1763,1737,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N","2017/05/11",1737,0
"1764",1764,1777,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N","2017/05/18",1777,0
"1765",1765,1787,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N","2017/05/25",1787,0
"1766",1766,1707,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N","2017/06/01",1707,0
"1767",1767,1757,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N","2017/06/15",1757,0
"1768",1768,1797,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N","2017/06/29",1797,0
"1769",1769,1747,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N","2017/07/13",1747,0
"1770",1770,1767,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N","2017/08/15",1767,0
"1771",1771,1718,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N","2017/05/05",1718,0
"1772",1772,1728,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N","2017/05/07",1728,0
"1773",1773,1738,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N","2017/05/11",1738,0
"1774",1774,1778,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N","2017/05/18",1778,0
"1775",1775,1788,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N","2017/05/25",1788,0
"1776",1776,1708,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N","2017/06/01",1708,0
"1777",1777,1758,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N","2017/06/15",1758,0
"1778",1778,1798,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N","2017/06/29",1798,0
"1779",1779,1748,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N","2017/07/13",1748,0
"1780",1780,1768,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N","2017/08/15",1768,0
"1781",1781,1719,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N","2017/05/05",1719,0
"1782",1782,1729,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N","2017/05/07",1729,0
"1783",1783,1739,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N","2017/05/11",1739,0
"1784",1784,1779,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N","2017/05/18",1779,0
"1785",1785,1789,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N","2017/05/25",1789,0
"1786",1786,1709,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N","2017/06/01",1709,0
"1787",1787,1759,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N","2017/06/15",1759,0
"1788",1788,1799,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N","2017/06/29",1799,0
"1789",1789,1749,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N","2017/07/13",1749,0
"1790",1790,1769,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N","2017/08/15",1769,0
"1791",1791,1720,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N","2017/05/05",1720,0
"1792",1792,1730,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N","2017/05/07",1730,0
"1793",1793,1740,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N","2017/05/11",1740,0
"1794",1794,1780,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N","2017/05/18",1780,0
"1795",1795,1790,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N","2017/05/25",1790,0
"1796",1796,1710,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N","2017/06/01",1710,0
"1797",1797,1760,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N","2017/06/15",1760,0
"1798",1798,1800,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N","2017/06/29",1800,0
"1799",1799,1750,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N","2017/07/13",1750,0
"1800",1800,1770,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N","2017/08/15",1770,0
"1801",1801,1811,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N","2017/05/05",1811,0
"1802",1802,1821,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N","2017/05/07",1821,0
"1803",1803,1831,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N","2017/05/11",1831,0
"1804",1804,1871,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N","2017/05/18",1871,0
"1805",1805,1881,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N","2017/05/25",1881,0
"1806",1806,1801,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N","2017/06/01",1801,0
"1807",1807,1851,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N","2017/06/15",1851,0
"1808",1808,1891,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N","2017/06/29",1891,0
"1809",1809,1841,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N","2017/07/13",1841,0
"1810",1810,1861,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N","2017/08/15",1861,0
"1811",1811,1812,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N","2017/05/05",1812,0
"1812",1812,1822,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N","2017/05/07",1822,0
"1813",1813,1832,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N","2017/05/11",1832,0
"1814",1814,1872,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N","2017/05/18",1872,0
"1815",1815,1882,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N","2017/05/25",1882,0
"1816",1816,1802,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N","2017/06/01",1802,0
"1817",1817,1852,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N","2017/06/15",1852,0
"1818",1818,1892,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N","2017/06/29",1892,0
"1819",1819,1842,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N","2017/07/13",1842,0
"1820",1820,1862,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N","2017/08/15",1862,0
"1821",1821,1813,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N","2017/05/05",1813,0
"1822",1822,1823,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N","2017/05/07",1823,0
"1823",1823,1833,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N","2017/05/11",1833,0
"1824",1824,1873,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N","2017/05/18",1873,0
"1825",1825,1883,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N","2017/05/25",1883,0
"1826",1826,1803,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N","2017/06/01",1803,0
"1827",1827,1853,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N","2017/06/15",1853,0
"1828",1828,1893,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N","2017/06/29",1893,0
"1829",1829,1843,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N","2017/07/13",1843,0
"1830",1830,1863,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N","2017/08/15",1863,0
"1831",1831,1814,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N","2017/05/05",1814,0
"1832",1832,1824,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"S","2017/05/07",1824,0
"1833",1833,1834,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N","2017/05/11",1834,0
"1834",1834,1874,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N","2017/05/18",1874,0
"1835",1835,1884,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N","2017/05/25",1884,0
"1836",1836,1804,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N","2017/06/01",1804,0
"1837",1837,1854,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N","2017/06/15",1854,0
"1838",1838,1894,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N","2017/06/29",1894,0
"1839",1839,1844,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N","2017/07/13",1844,0
"1840",1840,1864,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N","2017/08/15",1864,0
"1841",1841,1815,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N","2017/05/05",1815,0
"1842",1842,1825,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N","2017/05/07",1825,0
"1843",1843,1835,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N","2017/05/11",1835,0
"1844",1844,1875,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N","2017/05/18",1875,0
"1845",1845,1885,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N","2017/05/25",1885,0
"1846",1846,1805,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N","2017/06/01",1805,0
"1847",1847,1855,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N","2017/06/15",1855,0
