;Pontos;Nome;Semente;Destino;Enterrada;Distancia;D2;D3;D4;Mudanca;X12;Data;Sessenta
1528;AFV18;Escadaria Abaixo;C9;N;N;0;0;0;0;N;NA;2018/06/14;0
1529;AFV18;Escadaria Abaixo;C9;N;N;0;0;0;0;N;NA;2018/07/02;0
1530;AFV18;Escadaria Abaixo;C9;N;N;0;0;0;0;N;NA;2018/08/01;0
1531;AFV19;Cascatinha;C1;N;N;0;0;0;0;N;NA;2018/04/20;0
1532;AFV19;Cascatinha;C1;N;N;0;0;0;0;N;NA;2018/04/24;0
1533;AFV19;Cascatinha;C1;N;N;0;0;0;0;N;NA;2018/05/02;0
1534;AFV19;Cascatinha;C1;N;N;0;0;0;0;N;NA;2018/05/09;0
1535;AFV19;Cascatinha;C1;N;N;0;0;0;0;N;NA;2018/05/16;0
1536;AFV19;Cascatinha;C1;N;N;0;0;0;0;N;NA;2018/05/30;0
1537;AFV19;Cascatinha;C1;N;N;0;0;0;0;N;NA;2018/06/14;0
1538;AFV19;Cascatinha;C1;N;N;0;0;0;0;N;NA;2018/07/02;0
1539;AFV19;Cascatinha;C1;N;N;0;0;0;0;N;NA;2018/08/01;0
1540;AFV19;Cascatinha;C10;N;N;0;0;0;0;N;NA;2018/04/20;0
1541;AFV19;Cascatinha;C10;N;N;0;0;0;0;N;NA;2018/04/24;0
1542;AFV19;Cascatinha;C10;N;N;0;0;0;0;N;NA;2018/05/02;0
1543;AFV19;Cascatinha;C10;N;N;0;0;0;0;N;NA;2018/05/09;0
1544;AFV19;Cascatinha;C10;N;N;0;0;0;0;N;NA;2018/05/16;0
1545;AFV19;Cascatinha;C10;N;N;0;0;0;0;N;NA;2018/05/30;0
1546;AFV19;Cascatinha;C10;N;N;0;0;0;0;N;NA;2018/06/14;0
1547;AFV19;Cascatinha;C10;N;N;0;0;0;0;N;NA;2018/07/02;0
1548;AFV19;Cascatinha;C10;N;N;0;0;0;0;N;NA;2018/08/01;0
1549;AFV19;Cascatinha;C2;N;N;0;0;0;0;N;NA;2018/04/20;0
1550;AFV19;Cascatinha;C2;N;N;0;0;0;0;N;NA;2018/04/24;0
1551;AFV19;Cascatinha;C2;N;N;0;0;0;0;N;NA;2018/05/02;0
1552;AFV19;Cascatinha;C2;N;N;0;0;0;0;N;NA;2018/05/09;0
1553;AFV19;Cascatinha;C2;N;N;0;0;0;0;N;NA;2018/05/16;0
1554;AFV19;Cascatinha;C2;N;N;0;0;0;0;N;NA;2018/05/30;0
1555;AFV19;Cascatinha;C2;N;N;0;0;0;0;N;NA;2018/06/14;0
1556;AFV19;Cascatinha;C2;N;N;0;0;0;0;N;NA;2018/07/02;0
1557;AFV19;Cascatinha;C2;N;N;0;0;0;0;N;NA;2018/08/01;0
1558;AFV19;Cascatinha;C3;N;N;0;0;0;0;N;NA;2018/04/20;0
1559;AFV19;Cascatinha;C3;N;N;0;0;0;0;N;NA;2018/04/24;0
1560;AFV19;Cascatinha;C3;N;N;0;0;0;0;N;NA;2018/05/02;0
1561;AFV19;Cascatinha;C3;N;N;0;0;0;0;N;NA;2018/05/09;0
1562;AFV19;Cascatinha;C3;N;N;0;0;0;0;N;NA;2018/05/16;0
1563;AFV19;Cascatinha;C3;N;N;0;0;0;0;N;NA;2018/05/30;0
1564;AFV19;Cascatinha;C3;N;N;0;0;0;0;N;NA;2018/06/14;0
1565;AFV19;Cascatinha;C3;N;N;0;0;0;0;N;NA;2018/07/02;0
1566;AFV19;Cascatinha;C3;N;N;0;0;0;0;N;NA;2018/08/01;0
1567;AFV19;Cascatinha;C4;N;N;0;0;0;0;N;NA;2018/04/20;0
1568;AFV19;Cascatinha;C4;N;N;0;0;0;0;N;NA;2018/04/24;0
1569;AFV19;Cascatinha;C4;N;N;0;0;0;0;N;NA;2018/05/02;0
1570;AFV19;Cascatinha;C4;N;N;0;0;0;0;N;NA;2018/05/09;0
1571;AFV19;Cascatinha;C4;N;N;0;0;0;0;N;NA;2018/05/16;0
1572;AFV19;Cascatinha;C4;N;N;0;0;0;0;N;NA;2018/05/30;0
1573;AFV19;Cascatinha;C4;N;N;0;0;0;0;N;NA;2018/06/14;0
1574;AFV19;Cascatinha;C4;N;N;0;0;0;0;N;NA;2018/07/02;0
1575;AFV19;Cascatinha;C4;N;N;0;0;0;0;N;NA;2018/08/01;0
1576;AFV19;Cascatinha;C5;N;N;0;0;0;0;N;NA;2018/04/20;0
1577;AFV19;Cascatinha;C5;N;N;0;0;0;0;N;NA;2018/04/24;0
1578;AFV19;Cascatinha;C5;N;N;0;0;0;0;N;NA;2018/05/02;0
1579;AFV19;Cascatinha;C5;N;N;0;0;0;0;N;NA;2018/05/09;0
1580;AFV19;Cascatinha;C5;N;N;0;0;0;0;N;NA;2018/05/16;0
1581;AFV19;Cascatinha;C5;N;N;0;0;0;0;N;NA;2018/05/30;0
1582;AFV19;Cascatinha;C5;N;N;0;0;0;0;N;NA;2018/06/14;0
1583;AFV19;Cascatinha;C5;N;N;0;0;0;0;N;NA;2018/07/02;0
1584;AFV19;Cascatinha;C5;N;N;0;0;0;0;N;NA;2018/08/01;0
1585;AFV19;Cascatinha;C6;N;N;0;0;0;0;N;NA;2018/04/20;0
1586;AFV19;Cascatinha;C6;N;N;0;0;0;0;N;NA;2018/04/24;0
1587;AFV19;Cascatinha;C6;N;N;0;0;0;0;N;NA;2018/05/02;0
1588;AFV19;Cascatinha;C6;N;N;0;0;0;0;N;NA;2018/05/09;0
1589;AFV19;Cascatinha;C6;N;N;0;0;0;0;N;NA;2018/05/16;0
1590;AFV19;Cascatinha;C6;N;N;0;0;0;0;N;NA;2018/05/30;0
1591;AFV19;Cascatinha;C6;N;N;0;0;0;0;N;NA;2018/06/14;0
1592;AFV19;Cascatinha;C6;N;N;0;0;0;0;N;NA;2018/07/02;0
1593;AFV19;Cascatinha;C6;N;N;0;0;0;0;N;NA;2018/08/01;0
1594;AFV19;Cascatinha;C7;N;N;0;0;0;0;N;NA;2018/04/20;0
1595;AFV19;Cascatinha;C7;N;N;0;0;0;0;N;NA;2018/04/24;0
1596;AFV19;Cascatinha;C7;N;N;0;0;0;0;N;NA;2018/05/02;0
1597;AFV19;Cascatinha;C7;N;N;0;0;0;0;N;NA;2018/05/09;0
1598;AFV19;Cascatinha;C7;N;N;0;0;0;0;N;NA;2018/05/16;0
1599;AFV19;Cascatinha;C7;N;N;0;0;0;0;N;NA;2018/05/30;0
1600;AFV19;Cascatinha;C7;N;N;0;0;0;0;N;NA;2018/06/14;0
1601;AFV19;Cascatinha;C7;N;N;0;0;0;0;N;NA;2018/07/02;0
1602;AFV19;Cascatinha;C7;N;N;0;0;0;0;N;NA;2018/08/01;0
1603;AFV19;Cascatinha;C8;N;N;0;0;0;0;N;NA;2018/04/20;0
1604;AFV19;Cascatinha;C8;N;N;0;0;0;0;N;NA;2018/04/24;0
1605;AFV19;Cascatinha;C8;N;N;0;0;0;0;N;NA;2018/05/02;0
1606;AFV19;Cascatinha;C8;N;N;0;0;0;0;N;NA;2018/05/09;0
1607;AFV19;Cascatinha;C8;N;N;0;0;0;0;N;NA;2018/05/16;0
1608;AFV19;Cascatinha;C8;N;N;0;0;0;0;N;NA;2018/05/30;0
1609;AFV19;Cascatinha;C8;N;N;0;0;0;0;N;NA;2018/06/14;0
1610;AFV19;Cascatinha;C8;N;N;0;0;0;0;N;NA;2018/07/02;0
1611;AFV19;Cascatinha;C8;N;N;0;0;0;0;N;NA;2018/08/01;0
1612;AFV19;Cascatinha;C9;N;N;0;0;0;0;N;NA;2018/04/20;0
1613;AFV19;Cascatinha;C9;N;N;0;0;0;0;N;NA;2018/04/24;0
1614;AFV19;Cascatinha;C9;N;N;0;0;0;0;N;NA;2018/05/02;0
1615;AFV19;Cascatinha;C9;N;N;0;0;0;0;N;NA;2018/05/09;0
1616;AFV19;Cascatinha;C9;N;N;0;0;0;0;N;NA;2018/05/16;0
1617;AFV19;Cascatinha;C9;N;N;0;0;0;0;N;NA;2018/05/30;0
1618;AFV19;Cascatinha;C9;N;N;0;0;0;0;N;NA;2018/06/14;0
1619;AFV19;Cascatinha;C9;N;N;0;0;0;0;N;NA;2018/07/02;0
1620;AFV19;Cascatinha;C9;N;N;0;0;0;0;N;NA;2018/08/01;0
1621;AFV20;Grutas;C1;N;N;0;0;0;0;N;NA;2018/04/20;46.25
1622;AFV20;Grutas;C1;N;N;0;0;0;0;N;NA;2018/04/24;46.25
1623;AFV20;Grutas;C1;N;N;0;0;0;0;N;NA;2018/05/02;46.25
1624;AFV20;Grutas;C1;N;N;0;0;0;0;N;NA;2018/05/09;46.25
1625;AFV20;Grutas;C1;N;N;0;0;0;0;N;NA;2018/05/16;46.25
1626;AFV20;Grutas;C1;N;N;0;0;0;0;N;NA;2018/05/30;46.25
1627;AFV20;Grutas;C1;P;N;0;0;0;0;S;NA;2018/06/14;46.25
1628;AFV20;Grutas;C1;P;N;0;0;0;0;N;NA;2018/07/02;46.25
1629;AFV20;Grutas;C1;P;N;0;0;0;0;N;NA;2018/08/01;46.25
1630;AFV20;Grutas;C10;N;N;0;0;0;0;N;NA;2018/04/20;46.25
1631;AFV20;Grutas;C10;N;N;0;0;0;0;N;NA;2018/04/24;46.25
1632;AFV20;Grutas;C10;N;N;0;0;0;0;N;NA;2018/05/02;46.25
1633;AFV20;Grutas;C10;N;N;0;0;0;0;N;NA;2018/05/09;46.25
1634;AFV20;Grutas;C10;N;N;0;0;0;0;N;NA;2018/05/16;46.25
1635;AFV20;Grutas;C10;N;N;0;0;0;0;N;NA;2018/05/30;46.25
1636;AFV20;Grutas;C10;P;N;0;0;0;0;S;NA;2018/06/14;46.25
1637;AFV20;Grutas;C10;P;N;0;0;0;0;N;NA;2018/07/02;46.25
1638;AFV20;Grutas;C10;P;N;0;0;0;0;N;NA;2018/08/01;46.25
1639;AFV20;Grutas;C2;N;N;0;0;0;0;N;NA;2018/04/20;46.25
1640;AFV20;Grutas;C2;N;N;0;0;0;0;N;NA;2018/04/24;46.25
1641;AFV20;Grutas;C2;N;N;0;0;0;0;N;NA;2018/05/02;46.25
1642;AFV20;Grutas;C2;N;N;0;0;0;0;N;NA;2018/05/09;46.25
1643;AFV20;Grutas;C2;N;N;0;0;0;0;N;NA;2018/05/16;46.25
1644;AFV20;Grutas;C2;N;N;0;0;0;0;N;NA;2018/05/30;46.25
1645;AFV20;Grutas;C2;S;N;0;0;0;0;S;NA;2018/06/14;46.25
1646;AFV20;Grutas;C2;S;N;0;0;0;0;N;NA;2018/07/02;46.25
1647;AFV20;Grutas;C2;S;N;0;0;0;0;N;NA;2018/08/01;46.25
1648;AFV20;Grutas;C3;N;N;0;0;0;0;N;NA;2018/04/20;46.25
1649;AFV20;Grutas;C3;N;N;0;0;0;0;N;NA;2018/04/24;46.25
1650;AFV20;Grutas;C3;N;N;0;0;0;0;N;NA;2018/05/02;46.25
1651;AFV20;Grutas;C3;N;N;0;0;0;0;N;NA;2018/05/09;46.25
1652;AFV20;Grutas;C3;N;N;0;0;0;0;N;NA;2018/05/16;46.25
1653;AFV20;Grutas;C3;N;N;0;0;0;0;N;NA;2018/05/30;46.25
1654;AFV20;Grutas;C3;P;N;0;0;0;0;S;NA;2018/06/14;46.25
1655;AFV20;Grutas;C3;P;N;0;0;0;0;N;NA;2018/07/02;46.25
1656;AFV20;Grutas;C3;P;N;0;0;0;0;N;NA;2018/08/01;46.25
1657;AFV20;Grutas;C4;N;N;0;0;0;0;N;NA;2018/04/20;46.25
1658;AFV20;Grutas;C4;N;N;0;0;0;0;N;NA;2018/04/24;46.25
1659;AFV20;Grutas;C4;N;N;0;0;0;0;N;NA;2018/05/02;46.25
1660;AFV20;Grutas;C4;N;N;0;0;0;0;N;NA;2018/05/09;46.25
1661;AFV20;Grutas;C4;N;N;0;0;0;0;N;NA;2018/05/16;46.25
1662;AFV20;Grutas;C4;N;N;0;0;0;0;N;NA;2018/05/30;46.25
1663;AFV20;Grutas;C4;P;N;0;0;0;0;S;NA;2018/06/14;46.25
1664;AFV20;Grutas;C4;P;N;0;0;0;0;N;NA;2018/07/02;46.25
1665;AFV20;Grutas;C4;P;N;0;0;0;0;N;NA;2018/08/01;46.25
1666;AFV20;Grutas;C5;N;N;0;0;0;0;N;NA;2018/04/20;46.25
1667;AFV20;Grutas;C5;N;N;0;0;0;0;N;NA;2018/04/24;46.25
1668;AFV20;Grutas;C5;N;N;0;0;0;0;N;NA;2018/05/02;46.25
1669;AFV20;Grutas;C5;N;N;0;0;0;0;N;NA;2018/05/09;46.25
1670;AFV20;Grutas;C5;N;N;0;0;0;0;N;NA;2018/05/16;46.25
1671;AFV20;Grutas;C5;N;N;0;0;0;0;N;NA;2018/05/30;46.25
1672;AFV20;Grutas;C5;P;N;0;0;0;0;S;NA;2018/06/14;46.25
1673;AFV20;Grutas;C5;P;N;0;0;0;0;N;NA;2018/07/02;46.25
1674;AFV20;Grutas;C5;P;N;0;0;0;0;N;NA;2018/08/01;46.25
1675;AFV20;Grutas;C6;N;N;0;0;0;0;N;NA;2018/04/20;46.25
1676;AFV20;Grutas;C6;N;N;0;0;0;0;N;NA;2018/04/24;46.25
1677;AFV20;Grutas;C6;N;N;0;0;0;0;N;NA;2018/05/02;46.25
1678;AFV20;Grutas;C6;N;N;0;0;0;0;N;NA;2018/05/09;46.25
1679;AFV20;Grutas;C6;N;N;0;0;0;0;N;NA;2018/05/16;46.25
1680;AFV20;Grutas;C6;N;N;0;0;0;0;N;NA;2018/05/30;46.25
1681;AFV20;Grutas;C6;P;N;0;0;0;0;S;NA;2018/06/14;46.25
1682;AFV20;Grutas;C6;P;N;0;0;0;0;N;NA;2018/07/02;46.25
1683;AFV20;Grutas;C6;P;N;0;0;0;0;N;NA;2018/08/01;46.25
1684;AFV20;Grutas;C7;N;N;0;0;0;0;N;NA;2018/04/20;46.25
1685;AFV20;Grutas;C7;N;N;0;0;0;0;N;NA;2018/04/24;46.25
1686;AFV20;Grutas;C7;N;N;0;0;0;0;N;NA;2018/05/02;46.25
1687;AFV20;Grutas;C7;N;N;0;0;0;0;N;NA;2018/05/09;46.25
1688;AFV20;Grutas;C7;N;N;0;0;0;0;N;NA;2018/05/16;46.25
1689;AFV20;Grutas;C7;N;N;0;0;0;0;N;NA;2018/05/30;46.25
1690;AFV20;Grutas;C7;S;N;0;0;0;0;S;NA;2018/06/14;46.25
1691;AFV20;Grutas;C7;S;N;0;0;0;0;N;NA;2018/07/02;46.25
1692;AFV20;Grutas;C7;S;N;0;0;0;0;N;NA;2018/08/01;46.25
1693;AFV20;Grutas;C8;N;N;0;0;0;0;N;NA;2018/04/20;46.25
1694;AFV20;Grutas;C8;N;N;0;0;0;0;N;NA;2018/04/24;46.25
1695;AFV20;Grutas;C8;N;N;0;0;0;0;N;NA;2018/05/02;46.25
1696;AFV20;Grutas;C8;N;N;0;0;0;0;N;NA;2018/05/09;46.25
1697;AFV20;Grutas;C8;N;N;0;0;0;0;N;NA;2018/05/16;46.25
1698;AFV20;Grutas;C8;N;N;0;0;0;0;N;NA;2018/05/30;46.25
1699;AFV20;Grutas;C8;P;N;0;0;0;0;S;NA;2018/06/14;46.25
1700;AFV20;Grutas;C8;P;N;0;0;0;0;N;NA;2018/07/02;46.25
1701;AFV20;Grutas;C8;P;N;0;0;0;0;N;NA;2018/08/01;46.25
1702;AFV20;Grutas;C9;N;N;0;0;0;0;N;NA;2018/04/20;46.25
1703;AFV20;Grutas;C9;N;N;0;0;0;0;N;NA;2018/04/24;46.25
1704;AFV20;Grutas;C9;N;N;0;0;0;0;N;NA;2018/05/02;46.25
1705;AFV20;Grutas;C9;N;N;0;0;0;0;N;NA;2018/05/09;46.25
1706;AFV20;Grutas;C9;N;N;0;0;0;0;N;NA;2018/05/16;46.25
1707;AFV20;Grutas;C9;N;N;0;0;0;0;N;NA;2018/05/30;46.25
1708;AFV20;Grutas;C9;S;N;0;0;0;0;S;NA;2018/06/14;46.25
1709;AFV20;Grutas;C9;S;N;0;0;0;0;N;NA;2018/07/02;46.25
1710;AFV20;Grutas;C9;S;N;0;0;0;0;N;NA;2018/08/01;46.25
