"","Trinta","Sessenta","Cento_e_vinte","log30","log60","log120","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","Data","Dispersas"
"111",37,33,30,3.63758615972639,3.52636052461616,3.43398720448515,"AFV17a","Casas","C10","P","N",2,0,0,0,"N",2018-08-01,FALSE
"112",37,33,30,3.63758615972639,3.52636052461616,3.43398720448515,"AFV17a","Casas","C2","D","S",12.5,0,0,0,"N",2018-08-01,TRUE
"113",0,0,0,0,0,0,"AFV18","Escadaria Abaixo","C7","N","N",0,0,0,0,"N",2018-08-01,FALSE
"114",0,0,0,0,0,0,"AFV18","Escadaria Abaixo","C6","N","N",0,0,0,0,"N",2018-08-01,FALSE
"115",0,0,0,0,0,0,"AFV18","Escadaria Abaixo","C5","N","N",0,0,0,0,"N",2018-08-01,FALSE
"116",0,0,0,0,0,0,"AFV18","Escadaria Abaixo","C4","N","N",0,0,0,0,"N",2018-08-01,FALSE
"117",0,0,0,0,0,0,"AFV18","Escadaria Abaixo","C8","N","N",0,0,0,0,"N",2018-08-01,FALSE
"118",0,0,0,0,0,0,"AFV18","Escadaria Abaixo","C3","N","N",0,0,0,0,"N",2018-08-01,FALSE
"119",0,0,0,0,0,0,"AFV18","Escadaria Abaixo","C2","N","N",0,0,0,0,"N",2018-08-01,FALSE
"120",0,0,0,0,0,0,"AFV18","Escadaria Abaixo","C1","N","N",0,0,0,0,"N",2018-08-01,FALSE
"121",0,0,0,0,0,0,"AFV18","Escadaria Abaixo","C10","N","N",0,0,0,0,"N",2018-08-01,FALSE
"122",0,0,0,0,0,0,"AFV18","Escadaria Abaixo","C9","N","N",0,0,0,0,"N",2018-08-01,FALSE
"123",0,0,0,0,0,0,"AFV19","Cascatinha","C5","N","N",0,0,0,0,"N",2018-08-01,FALSE
"124",0,0,0,0,0,0,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N",2018-08-01,FALSE
"125",0,0,0,0,0,0,"AFV19","Cascatinha","C7","N","N",0,0,0,0,"N",2018-08-01,FALSE
"126",0,0,0,0,0,0,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N",2018-08-01,FALSE
"127",0,0,0,0,0,0,"AFV19","Cascatinha","C8","N","N",0,0,0,0,"N",2018-08-01,FALSE
"128",0,0,0,0,0,0,"AFV19","Cascatinha","C6","N","N",0,0,0,0,"N",2018-08-01,FALSE
"129",0,0,0,0,0,0,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N",2018-08-01,FALSE
"130",0,0,0,0,0,0,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N",2018-08-01,FALSE
"131",0,0,0,0,0,0,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N",2018-08-01,FALSE
"132",0,0,0,0,0,0,"AFV19","Cascatinha","C9","N","N",0,0,0,0,"N",2018-08-01,FALSE
"133",46.25,46.25,45,3.85545265393975,3.85545265393975,3.8286413964891,"AFV20","Grutas","C10","P","N",0,0,0,0,"N",2018-08-01,FALSE
"134",46.25,46.25,45,3.85545265393975,3.85545265393975,3.8286413964891,"AFV20","Grutas","C1","P","N",0,0,0,0,"N",2018-08-01,FALSE
"135",46.25,46.25,45,3.85545265393975,3.85545265393975,3.8286413964891,"AFV20","Grutas","C8","P","N",0,0,0,0,"N",2018-08-01,FALSE
"136",46.25,46.25,45,3.85545265393975,3.85545265393975,3.8286413964891,"AFV20","Grutas","C4","P","N",0,0,0,0,"N",2018-08-01,FALSE
"137",46.25,46.25,45,3.85545265393975,3.85545265393975,3.8286413964891,"AFV20","Grutas","C5","P","N",0,0,0,0,"N",2018-08-01,FALSE
"138",46.25,46.25,45,3.85545265393975,3.85545265393975,3.8286413964891,"AFV20","Grutas","C6","P","N",0,0,0,0,"N",2018-08-01,FALSE
"139",46.25,46.25,45,3.85545265393975,3.85545265393975,3.8286413964891,"AFV20","Grutas","C3","P","N",0,0,0,0,"N",2018-08-01,FALSE
