"","X","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","X12","X13","Data","N","Sessenta"
"1179",1681,"AFV15","Cova da Onca","C1","N","N","0","0",0,0,"N",NA,1681,"2018/08/01",1681,6
"1180",170,"AFV15","Cova da Onca","C10","N","N","0","0",0,0,"N",NA,170,"2018/04/20",170,6
"1181",360,"AFV15","Cova da Onca","C10","N","N","0","0",0,0,"N",NA,360,"2018/04/24",360,6
"1182",550,"AFV15","Cova da Onca","C10","N","N","0","0",0,0,"N",NA,550,"2018/05/02",550,6
"1183",740,"AFV15","Cova da Onca","C10","N","N","0","0",0,0,"N",NA,740,"2018/05/09",740,6
"1184",930,"AFV15","Cova da Onca","C10","N","N","0","0",0,0,"N",NA,930,"2018/05/16",930,6
"1185",1120,"AFV15","Cova da Onca","C10","N","N","0","0",0,0,"N",NA,1120,"2018/05/30",1120,6
"1186",1310,"AFV15","Cova da Onca","C10","N","N","0","0",0,0,"N",NA,1310,"2018/06/14",1310,6
"1187",1500,"AFV15","Cova da Onca","C10","N","N","0","0",0,0,"N",NA,1500,"2018/07/02",1500,6
"1188",1690,"AFV15","Cova da Onca","C10","N","N","0","0",0,0,"N",NA,1690,"2018/08/01",1690,6
"1189",162,"AFV15","Cova da Onca","C2","N","N","0","0",0,0,"N",NA,162,"2018/04/20",162,6
"1190",352,"AFV15","Cova da Onca","C2","N","N","0","0",0,0,"N",NA,352,"2018/04/24",352,6
"1191",542,"AFV15","Cova da Onca","C2","N","N","0","0",0,0,"N",NA,542,"2018/05/02",542,6
"1192",732,"AFV15","Cova da Onca","C2","N","N","0","0",0,0,"N",NA,732,"2018/05/09",732,6
"1193",922,"AFV15","Cova da Onca","C2","N","N","0","0",0,0,"N",NA,922,"2018/05/16",922,6
"1194",1112,"AFV15","Cova da Onca","C2","N","N","0","0",0,0,"N",NA,1112,"2018/05/30",1112,6
"1195",1302,"AFV15","Cova da Onca","C2","N","N","0","0",0,0,"N",NA,1302,"2018/06/14",1302,6
"1196",1492,"AFV15","Cova da Onca","C2","N","N","0","0",0,0,"N",NA,1492,"2018/07/02",1492,6
"1197",1682,"AFV15","Cova da Onca","C2","N","N","0","0",0,0,"N",NA,1682,"2018/08/01",1682,6
"1198",163,"AFV15","Cova da Onca","C3","N","N","0","0",0,0,"N",NA,163,"2018/04/20",163,6
"1199",353,"AFV15","Cova da Onca","C3","N","N","0","0",0,0,"N",NA,353,"2018/04/24",353,6
"1200",543,"AFV15","Cova da Onca","C3","N","N","0","0",0,0,"N",NA,543,"2018/05/02",543,6
"1201",733,"AFV15","Cova da Onca","C3","N","N","0","0",0,0,"N",NA,733,"2018/05/09",733,6
"1202",923,"AFV15","Cova da Onca","C3","N","N","0","0",0,0,"N",NA,923,"2018/05/16",923,6
"1203",1113,"AFV15","Cova da Onca","C3","N","N","0","0",0,0,"N",NA,1113,"2018/05/30",1113,6
"1204",1303,"AFV15","Cova da Onca","C3","N","N","0","0",0,0,"N",NA,1303,"2018/06/14",1303,6
"1205",1493,"AFV15","Cova da Onca","C3","N","N","0","0",0,0,"N",NA,1493,"2018/07/02",1493,6
"1206",1683,"AFV15","Cova da Onca","C3","N","N","0","0",0,0,"N",NA,1683,"2018/08/01",1683,6
"1207",164,"AFV15","Cova da Onca","C4","N","N","0","0",0,0,"N",NA,164,"2018/04/20",164,6
"1208",354,"AFV15","Cova da Onca","C4","N","N","0","0",0,0,"N",NA,354,"2018/04/24",354,6
"1209",544,"AFV15","Cova da Onca","C4","N","N","0","0",0,0,"N",NA,544,"2018/05/02",544,6
"1210",734,"AFV15","Cova da Onca","C4","N","N","0","0",0,0,"N",NA,734,"2018/05/09",734,6
"1211",924,"AFV15","Cova da Onca","C4","N","N","0","0",0,0,"N",NA,924,"2018/05/16",924,6
"1212",1114,"AFV15","Cova da Onca","C4","N","N","0","0",0,0,"N",NA,1114,"2018/05/30",1114,6
"1213",1304,"AFV15","Cova da Onca","C4","N","N","0","0",0,0,"N",NA,1304,"2018/06/14",1304,6
"1214",1494,"AFV15","Cova da Onca","C4","N","N","0","0",0,0,"N",NA,1494,"2018/07/02",1494,6
"1215",1684,"AFV15","Cova da Onca","C4","N","N","0","0",0,0,"N",NA,1684,"2018/08/01",1684,6
"1216",165,"AFV15","Cova da Onca","C5","N","N","0","0",0,0,"N",NA,165,"2018/04/20",165,6
"1217",355,"AFV15","Cova da Onca","C5","N","N","0","0",0,0,"N",NA,355,"2018/04/24",355,6
"1218",545,"AFV15","Cova da Onca","C5","N","N","0","0",0,0,"N",NA,545,"2018/05/02",545,6
"1219",735,"AFV15","Cova da Onca","C5","N","N","0","0",0,0,"N",NA,735,"2018/05/09",735,6
"1220",925,"AFV15","Cova da Onca","C5","N","N","0","0",0,0,"N",NA,925,"2018/05/16",925,6
"1221",1115,"AFV15","Cova da Onca","C5","N","N","0","0",0,0,"N",NA,1115,"2018/05/30",1115,6
"1222",1305,"AFV15","Cova da Onca","C5","N","N","0","0",0,0,"N",NA,1305,"2018/06/14",1305,6
"1223",1495,"AFV15","Cova da Onca","C5","N","N","0","0",0,0,"N",NA,1495,"2018/07/02",1495,6
"1224",1685,"AFV15","Cova da Onca","C5","N","N","0","0",0,0,"N",NA,1685,"2018/08/01",1685,6
"1225",166,"AFV15","Cova da Onca","C6","N","N","0","0",0,0,"N",NA,166,"2018/04/20",166,6
"1226",356,"AFV15","Cova da Onca","C6","N","N","0","0",0,0,"N",NA,356,"2018/04/24",356,6
"1227",546,"AFV15","Cova da Onca","C6","N","N","0","0",0,0,"N",NA,546,"2018/05/02",546,6
"1228",736,"AFV15","Cova da Onca","C6","N","N","0","0",0,0,"N",NA,736,"2018/05/09",736,6
"1229",926,"AFV15","Cova da Onca","C6","N","N","0","0",0,0,"N",NA,926,"2018/05/16",926,6
"1230",1116,"AFV15","Cova da Onca","C6","N","N","0","0",0,0,"N",NA,1116,"2018/05/30",1116,6
"1231",1306,"AFV15","Cova da Onca","C6","N","N","0","0",0,0,"N",NA,1306,"2018/06/14",1306,6
"1232",1496,"AFV15","Cova da Onca","C6","N","N","0","0",0,0,"N",NA,1496,"2018/07/02",1496,6
"1233",1686,"AFV15","Cova da Onca","C6","N","N","0","0",0,0,"N",NA,1686,"2018/08/01",1686,6
"1234",167,"AFV15","Cova da Onca","C7","N","N","0","0",0,0,"N",NA,167,"2018/04/20",167,6
"1235",357,"AFV15","Cova da Onca","C7","N","N","0","0",0,0,"N",NA,357,"2018/04/24",357,6
"1236",547,"AFV15","Cova da Onca","C7","N","N","0","0",0,0,"N",NA,547,"2018/05/02",547,6
"1237",737,"AFV15","Cova da Onca","C7","N","N","0","0",0,0,"N",NA,737,"2018/05/09",737,6
"1238",927,"AFV15","Cova da Onca","C7","N","N","0","0",0,0,"N",NA,927,"2018/05/16",927,6
"1239",1117,"AFV15","Cova da Onca","C7","N","N","0","0",0,0,"N",NA,1117,"2018/05/30",1117,6
"1240",1307,"AFV15","Cova da Onca","C7","N","N","0","0",0,0,"N",NA,1307,"2018/06/14",1307,6
"1241",1497,"AFV15","Cova da Onca","C7","N","N","0","0",0,0,"N",NA,1497,"2018/07/02",1497,6
"1242",1687,"AFV15","Cova da Onca","C7","N","N","0","0",0,0,"N",NA,1687,"2018/08/01",1687,6
"1243",168,"AFV15","Cova da Onca","C8","N","N","0","0",0,0,"N",NA,168,"2018/04/20",168,6
"1244",358,"AFV15","Cova da Onca","C8","N","N","0","0",0,0,"N",NA,358,"2018/04/24",358,6
"1245",548,"AFV15","Cova da Onca","C8","N","N","0","0",0,0,"N",NA,548,"2018/05/02",548,6
"1246",738,"AFV15","Cova da Onca","C8","N","N","0","0",0,0,"N",NA,738,"2018/05/09",738,6
"1247",928,"AFV15","Cova da Onca","C8","N","N","0","0",0,0,"N",NA,928,"2018/05/16",928,6
"1248",1118,"AFV15","Cova da Onca","C8","N","N","0","0",0,0,"N",NA,1118,"2018/05/30",1118,6
"1249",1308,"AFV15","Cova da Onca","C8","N","N","0","0",0,0,"N",NA,1308,"2018/06/14",1308,6
"1250",1498,"AFV15","Cova da Onca","C8","N","N","0","0",0,0,"N",NA,1498,"2018/07/02",1498,6
"1251",1688,"AFV15","Cova da Onca","C8","N","N","0","0",0,0,"N",NA,1688,"2018/08/01",1688,6
"1252",169,"AFV15","Cova da Onca","C9","N","N","0","0",0,0,"N",NA,169,"2018/04/20",169,6
"1253",359,"AFV15","Cova da Onca","C9","N","N","0","0",0,0,"N",NA,359,"2018/04/24",359,6
"1254",549,"AFV15","Cova da Onca","C9","N","N","0","0",0,0,"N",NA,549,"2018/05/02",549,6
"1255",739,"AFV15","Cova da Onca","C9","N","N","0","0",0,0,"N",NA,739,"2018/05/09",739,6
"1256",929,"AFV15","Cova da Onca","C9","N","N","0","0",0,0,"N",NA,929,"2018/05/16",929,6
"1257",1119,"AFV15","Cova da Onca","C9","N","N","0","0",0,0,"N",NA,1119,"2018/05/30",1119,6
"1258",1309,"AFV15","Cova da Onca","C9","N","N","0","0",0,0,"N",NA,1309,"2018/06/14",1309,6
"1259",1499,"AFV15","Cova da Onca","C9","N","N","0","0",0,0,"N",NA,1499,"2018/07/02",1499,6
"1260",1689,"AFV15","Cova da Onca","C9","N","N","0","0",0,0,"N",NA,1689,"2018/08/01",1689,6
"1261",131,"AFV16a","Saida","C1","N","N","0","0",0,0,"N",NA,131,"2018/04/20",131,15
"1262",321,"AFV16a","Saida","C1","N","N","0","0",0,0,"N",NA,321,"2018/04/24",321,15
"1263",511,"AFV16a","Saida","C1","S","N","0","0",0,0,"S",NA,511,"2018/05/02",511,15
"1264",701,"AFV16a","Saida","C1","S","N","0","0",0,0,"N",NA,701,"2018/05/09",701,15
"1265",891,"AFV16a","Saida","C1","S","N","0","0",0,0,"N",NA,891,"2018/05/16",891,15
"1266",1081,"AFV16a","Saida","C1","S","N","0","0",0,0,"N",NA,1081,"2018/05/30",1081,15
"1267",1271,"AFV16a","Saida","C1","S","N","0","0",0,0,"N",NA,1271,"2018/06/14",1271,15
"1268",1461,"AFV16a","Saida","C1","S","N","0","0",0,0,"N",NA,1461,"2018/07/02",1461,15
"1269",1651,"AFV16a","Saida","C1","S","N","0","0",0,0,"N",NA,1651,"2018/08/01",1651,15
"1270",140,"AFV16a","Saida","C10","N","N","0","0",0,0,"N",NA,140,"2018/04/20",140,15
"1271",330,"AFV16a","Saida","C10","N","N","0","0",0,0,"N",NA,330,"2018/04/24",330,15
"1272",520,"AFV16a","Saida","C10","D","S","79","0",0,0,"S",NA,520,"2018/05/02",520,15
"1273",710,"AFV16a","Saida","C10","S","N","79","0",0,0,"N",NA,710,"2018/05/09",710,15
"1274",900,"AFV16a","Saida","C10","S","N","79","0",0,0,"N",NA,900,"2018/05/16",900,15
"1275",1090,"AFV16a","Saida","C10","S","N","79","0",0,0,"N",NA,1090,"2018/05/30",1090,15
"1276",1280,"AFV16a","Saida","C10","S","N","79","0",0,0,"N",NA,1280,"2018/06/14",1280,15
"1277",1470,"AFV16a","Saida","C10","S","N","79","0",0,0,"N",NA,1470,"2018/07/02",1470,15
"1278",1660,"AFV16a","Saida","C10","S","N","79","0",0,0,"N",NA,1660,"2018/08/01",1660,15
"1279",132,"AFV16a","Saida","C2","N","N","0","0",0,0,"N",NA,132,"2018/04/20",132,15
"1280",322,"AFV16a","Saida","C2","N","N","0","0",0,0,"N",NA,322,"2018/04/24",322,15
"1281",512,"AFV16a","Saida","C2","D","S","16","0",0,0,"S",NA,512,"2018/05/02",512,15
"1282",702,"AFV16a","Saida","C2","D","S","16","0",0,0,"N",NA,702,"2018/05/09",702,15
"1283",892,"AFV16a","Saida","C2","D","S","16","0",0,0,"N",NA,892,"2018/05/16",892,15
"1284",1082,"AFV16a","Saida","C2","D","S","16","0",0,0,"N",NA,1082,"2018/05/30",1082,15
"1285",1272,"AFV16a","Saida","C2","D","S","16","0",0,0,"N",NA,1272,"2018/06/14",1272,15
"1286",1462,"AFV16a","Saida","C2","D","S","16","0",0,0,"N",NA,1462,"2018/07/02",1462,15
"1287",1652,"AFV16a","Saida","C2","RP","S","16","0",0,0,"S",NA,1652,"2018/08/01",1652,15
"1288",133,"AFV16a","Saida","C3","N","N","0","0",0,0,"N",NA,133,"2018/04/20",133,15
"1289",323,"AFV16a","Saida","C3","N","N","0","0",0,0,"N",NA,323,"2018/04/24",323,15
"1290",513,"AFV16a","Saida","C3","D","N","11","0",0,0,"S",NA,513,"2018/05/02",513,15
"1291",703,"AFV16a","Saida","C3","S","N","0","0",0,0,"S",NA,703,"2018/05/09",703,15
"1292",893,"AFV16a","Saida","C3","S","N","0","0",0,0,"N",NA,893,"2018/05/16",893,15
"1293",1083,"AFV16a","Saida","C3","S","N","0","0",0,0,"N",NA,1083,"2018/05/30",1083,15
"1294",1273,"AFV16a","Saida","C3","S","N","0","0",0,0,"N",NA,1273,"2018/06/14",1273,15
"1295",1463,"AFV16a","Saida","C3","S","N","0","0",0,0,"N",NA,1463,"2018/07/02",1463,15
"1296",1653,"AFV16a","Saida","C3","S","N","0","0",0,0,"N",NA,1653,"2018/08/01",1653,15
"1297",134,"AFV16a","Saida","C4","N","N","0","0",0,0,"N",NA,134,"2018/04/20",134,15
"1298",324,"AFV16a","Saida","C4","N","N","0","0",0,0,"N",NA,324,"2018/04/24",324,15
"1299",514,"AFV16a","Saida","C4","D","N","9","0",0,0,"S",NA,514,"2018/05/02",514,15
"1300",704,"AFV16a","Saida","C4","S","N","0","0",0,0,"S",NA,704,"2018/05/09",704,15
"1301",894,"AFV16a","Saida","C4","S","N","0","0",0,0,"N",NA,894,"2018/05/16",894,15
"1302",1084,"AFV16a","Saida","C4","S","N","0","0",0,0,"N",NA,1084,"2018/05/30",1084,15
"1303",1274,"AFV16a","Saida","C4","S","N","0","0",0,0,"N",NA,1274,"2018/06/14",1274,15
"1304",1464,"AFV16a","Saida","C4","S","N","0","0",0,0,"N",NA,1464,"2018/07/02",1464,15
"1305",1654,"AFV16a","Saida","C4","S","N","0","0",0,0,"N",NA,1654,"2018/08/01",1654,15
"1306",135,"AFV16a","Saida","C5","N","N","0","0",0,0,"N",NA,135,"2018/04/20",135,15
"1307",325,"AFV16a","Saida","C5","N","N","0","0",0,0,"N",NA,325,"2018/04/24",325,15
"1308",515,"AFV16a","Saida","C5","N","N","0","0",0,0,"N",NA,515,"2018/05/02",515,15
"1309",705,"AFV16a","Saida","C5","S","N","0","0",0,0,"N",NA,705,"2018/05/09",705,15
"1310",895,"AFV16a","Saida","C5","S","N","0","0",0,0,"N",NA,895,"2018/05/16",895,15
"1311",1085,"AFV16a","Saida","C5","S","N","0","0",0,0,"N",NA,1085,"2018/05/30",1085,15
"1312",1275,"AFV16a","Saida","C5","S","N","0","0",0,0,"N",NA,1275,"2018/06/14",1275,15
"1313",1465,"AFV16a","Saida","C5","S","N","0","0",0,0,"N",NA,1465,"2018/07/02",1465,15
"1314",1655,"AFV16a","Saida","C5","S","N","0","0",0,0,"N",NA,1655,"2018/08/01",1655,15
"1315",136,"AFV16a","Saida","C6","N","N","0","0",0,0,"N",NA,136,"2018/04/20",136,15
"1316",326,"AFV16a","Saida","C6","N","N","0","0",0,0,"N",NA,326,"2018/04/24",326,15
"1317",516,"AFV16a","Saida","C6","S","N","0","0",0,0,"S",NA,516,"2018/05/02",516,15
"1318",706,"AFV16a","Saida","C6","S","N","0","0",0,0,"N",NA,706,"2018/05/09",706,15
"1319",896,"AFV16a","Saida","C6","S","N","0","0",0,0,"N",NA,896,"2018/05/16",896,15
"1320",1086,"AFV16a","Saida","C6","S","N","0","0",0,0,"N",NA,1086,"2018/05/30",1086,15
"1321",1276,"AFV16a","Saida","C6","S","N","0","0",0,0,"N",NA,1276,"2018/06/14",1276,15
"1322",1466,"AFV16a","Saida","C6","S","N","0","0",0,0,"N",NA,1466,"2018/07/02",1466,15
"1323",1656,"AFV16a","Saida","C6","S","N","0","0",0,0,"N",NA,1656,"2018/08/01",1656,15
"1324",137,"AFV16a","Saida","C7","N","N","0","0",0,0,"N",NA,137,"2018/04/20",137,15
"1325",327,"AFV16a","Saida","C7","N","N","0","0",0,0,"N",NA,327,"2018/04/24",327,15
"1326",517,"AFV16a","Saida","C7","N","N","0","0",0,0,"N",NA,517,"2018/05/02",517,15
"1327",707,"AFV16a","Saida","C7","S","N","0","0",0,0,"S",NA,707,"2018/05/09",707,15
"1328",897,"AFV16a","Saida","C7","S","N","0","0",0,0,"N",NA,897,"2018/05/16",897,15
"1329",1087,"AFV16a","Saida","C7","S","N","0","0",0,0,"N",NA,1087,"2018/05/30",1087,15
"1330",1277,"AFV16a","Saida","C7","S","N","0","0",0,0,"N",NA,1277,"2018/06/14",1277,15
"1331",1467,"AFV16a","Saida","C7","S","N","0","0",0,0,"N",NA,1467,"2018/07/02",1467,15
"1332",1657,"AFV16a","Saida","C7","S","N","0","0",0,0,"N",NA,1657,"2018/08/01",1657,15
"1333",138,"AFV16a","Saida","C8","N","N","0","0",0,0,"N",NA,138,"2018/04/20",138,15
"1334",328,"AFV16a","Saida","C8","N","N","0","0",0,0,"N",NA,328,"2018/04/24",328,15
"1335",518,"AFV16a","Saida","C8","N","N","0","0",0,0,"N",NA,518,"2018/05/02",518,15
"1336",708,"AFV16a","Saida","C8","P","N","23","0",0,0,"S",NA,708,"2018/05/09",708,15
"1337",898,"AFV16a","Saida","C8","P","N","23","0",0,0,"N",NA,898,"2018/05/16",898,15
"1338",1088,"AFV16a","Saida","C8","P","N","23","0",0,0,"N",NA,1088,"2018/05/30",1088,15
"1339",1278,"AFV16a","Saida","C8","P","N","23","0",0,0,"N",NA,1278,"2018/06/14",1278,15
"1340",1468,"AFV16a","Saida","C8","P","N","23","0",0,0,"N",NA,1468,"2018/07/02",1468,15
"1341",1658,"AFV16a","Saida","C8","P","N","23","0",0,0,"N",NA,1658,"2018/08/01",1658,15
"1342",139,"AFV16a","Saida","C9","N","N","0","0",0,0,"N",NA,139,"2018/04/20",139,15
"1343",329,"AFV16a","Saida","C9","N","N","0","0",0,0,"N",NA,329,"2018/04/24",329,15
"1344",519,"AFV16a","Saida","C9","N","N","0","0",0,0,"N",NA,519,"2018/05/02",519,15
"1345",709,"AFV16a","Saida","C9","S","N","0","0",0,0,"N",NA,709,"2018/05/09",709,15
"1346",899,"AFV16a","Saida","C9","S","N","0","0",0,0,"N",NA,899,"2018/05/16",899,15
"1347",1089,"AFV16a","Saida","C9","S","N","0","0",0,0,"N",NA,1089,"2018/05/30",1089,15
"1348",1279,"AFV16a","Saida","C9","S","N","0","0",0,0,"N",NA,1279,"2018/06/14",1279,15
"1349",1469,"AFV16a","Saida","C9","S","N","0","0",0,0,"N",NA,1469,"2018/07/02",1469,15
"1350",1659,"AFV16a","Saida","C9","S","N","0","0",0,0,"N",NA,1659,"2018/08/01",1659,15
"1351",141,"AFV17a","Casas","C1","P","N","11.6","0",0,0,"S",NA,141,"2018/04/20",141,33
"1352",331,"AFV17a","Casas","C1","P","N","11.6","0",0,0,"N",NA,331,"2018/04/24",331,33
"1353",521,"AFV17a","Casas","C1","P","N","11.6","0",0,0,"N",NA,521,"2018/05/02",521,33
"1354",711,"AFV17a","Casas","C1","P","N","11.6","0",0,0,"N",NA,711,"2018/05/09",711,33
"1355",901,"AFV17a","Casas","C1","P","N","11.6","0",0,0,"N",NA,901,"2018/05/16",901,33
"1356",1091,"AFV17a","Casas","C1","P","N","11.6","0",0,0,"N",NA,1091,"2018/05/30",1091,33
"1357",1281,"AFV17a","Casas","C1","P","N","11.6","0",0,0,"N",NA,1281,"2018/06/14",1281,33
"1358",1471,"AFV17a","Casas","C1","P","N","11.6","0",0,0,"N",NA,1471,"2018/07/02",1471,33
"1359",1661,"AFV17a","Casas","C1","P","N","11.6","0",0,0,"N",NA,1661,"2018/08/01",1661,33
"1360",150,"AFV17a","Casas","C10","P","N","2","0",0,0,"S",NA,150,"2018/04/20",150,33
"1361",340,"AFV17a","Casas","C10","P","N","2","0",0,0,"N",NA,340,"2018/04/24",340,33
"1362",530,"AFV17a","Casas","C10","P","N","2","0",0,0,"N",NA,530,"2018/05/02",530,33
"1363",720,"AFV17a","Casas","C10","P","N","2","0",0,0,"N",NA,720,"2018/05/09",720,33
"1364",910,"AFV17a","Casas","C10","P","N","2","0",0,0,"N",NA,910,"2018/05/16",910,33
"1365",1100,"AFV17a","Casas","C10","P","N","2","0",0,0,"N",NA,1100,"2018/05/30",1100,33
"1366",1290,"AFV17a","Casas","C10","P","N","2","0",0,0,"N",NA,1290,"2018/06/14",1290,33
"1367",1480,"AFV17a","Casas","C10","P","N","2","0",0,0,"N",NA,1480,"2018/07/02",1480,33
"1368",1670,"AFV17a","Casas","C10","P","N","2","0",0,0,"N",NA,1670,"2018/08/01",1670,33
"1369",142,"AFV17a","Casas","C2","D","S","12.5","0",0,0,"S",NA,142,"2018/04/20",142,33
"1370",332,"AFV17a","Casas","C2","D","S","12.5","0",0,0,"N",NA,332,"2018/04/24",332,33
"1371",522,"AFV17a","Casas","C2","D","S","12.5","0",0,0,"N",NA,522,"2018/05/02",522,33
"1372",712,"AFV17a","Casas","C2","D","S","12.5","0",0,0,"N",NA,712,"2018/05/09",712,33
"1373",902,"AFV17a","Casas","C2","D","S","12.5","0",0,0,"N",NA,902,"2018/05/16",902,33
"1374",1092,"AFV17a","Casas","C2","D","S","12.5","0",0,0,"N",NA,1092,"2018/05/30",1092,33
"1375",1282,"AFV17a","Casas","C2","D","S","12.5","0",0,0,"N",NA,1282,"2018/06/14",1282,33
"1376",1472,"AFV17a","Casas","C2","D","S","12.5","0",0,0,"N",NA,1472,"2018/07/02",1472,33
"1377",1662,"AFV17a","Casas","C2","D","S","12.5","0",0,0,"N",NA,1662,"2018/08/01",1662,33
"1378",143,"AFV17a","Casas","C3","D","S","23.3","0",0,0,"S",NA,143,"2018/04/20",143,33
"1379",333,"AFV17a","Casas","C3","D","S","23.3","0",0,0,"N",NA,333,"2018/04/24",333,33
"1380",523,"AFV17a","Casas","C3","D","S","23.3","0",0,0,"N",NA,523,"2018/05/02",523,33
"1381",713,"AFV17a","Casas","C3","D","S","23.3","0",0,0,"N",NA,713,"2018/05/09",713,33
"1382",903,"AFV17a","Casas","C3","D","S","23.3","0",0,0,"N",NA,903,"2018/05/16",903,33
"1383",1093,"AFV17a","Casas","C3","D","S","23.3","0",0,0,"N",NA,1093,"2018/05/30",1093,33
"1384",1283,"AFV17a","Casas","C3","D","S","23.3","0",0,0,"N",NA,1283,"2018/06/14",1283,33
"1385",1473,"AFV17a","Casas","C3","D","S","23.3","0",0,0,"N",NA,1473,"2018/07/02",1473,33
"1386",1663,"AFV17a","Casas","C3","D","S","23.3","0",0,0,"N",NA,1663,"2018/08/01",1663,33
"1387",144,"AFV17a","Casas","C4","D","S","11.4","0",0,0,"S",NA,144,"2018/04/20",144,33
"1388",334,"AFV17a","Casas","C4","D","S","11.4","0",0,0,"N",NA,334,"2018/04/24",334,33
"1389",524,"AFV17a","Casas","C4","D","S","11.4","0",0,0,"N",NA,524,"2018/05/02",524,33
"1390",714,"AFV17a","Casas","C4","D","S","11.4","0",0,0,"N",NA,714,"2018/05/09",714,33
"1391",904,"AFV17a","Casas","C4","D","S","11.4","0",0,0,"N",NA,904,"2018/05/16",904,33
"1392",1094,"AFV17a","Casas","C4","D","S","11.4","0",0,0,"N",NA,1094,"2018/05/30",1094,33
"1393",1284,"AFV17a","Casas","C4","D","S","11.4","0",0,0,"N",NA,1284,"2018/06/14",1284,33
"1394",1474,"AFV17a","Casas","C4","D","S","11.4","0",0,0,"N",NA,1474,"2018/07/02",1474,33
"1395",1664,"AFV17a","Casas","C4","RP","S","11.4","0",0,0,"S",NA,1664,"2018/08/01",1664,33
"1396",145,"AFV17a","Casas","C5","S","N","0","0",0,0,"S","Acabou a linha",145,"2018/04/20",145,33
"1397",335,"AFV17a","Casas","C5","S","N","0","0",0,0,"N",NA,335,"2018/04/24",335,33
"1398",525,"AFV17a","Casas","C5","S","N","0","0",0,0,"N",NA,525,"2018/05/02",525,33
"1399",715,"AFV17a","Casas","C5","S","N","0","0",0,0,"N",NA,715,"2018/05/09",715,33
"1400",905,"AFV17a","Casas","C5","S","N","0","0",0,0,"N",NA,905,"2018/05/16",905,33
"1401",1095,"AFV17a","Casas","C5","S","N","0","0",0,0,"N",NA,1095,"2018/05/30",1095,33
"1402",1285,"AFV17a","Casas","C5","S","N","0","0",0,0,"N",NA,1285,"2018/06/14",1285,33
"1403",1475,"AFV17a","Casas","C5","S","N","0","0",0,0,"N",NA,1475,"2018/07/02",1475,33
"1404",1665,"AFV17a","Casas","C5","S","N","0","0",0,0,"N",NA,1665,"2018/08/01",1665,33
"1405",146,"AFV17a","Casas","C6","S","N","23.2","0",0,0,"S",NA,146,"2018/04/20",146,33
"1406",336,"AFV17a","Casas","C6","S","N","23.2","0",0,0,"N",NA,336,"2018/04/24",336,33
"1407",526,"AFV17a","Casas","C6","S","N","23.2","0",0,0,"N",NA,526,"2018/05/02",526,33
"1408",716,"AFV17a","Casas","C6","S","N","23.2","0",0,0,"N",NA,716,"2018/05/09",716,33
"1409",906,"AFV17a","Casas","C6","S","N","23.2","0",0,0,"N",NA,906,"2018/05/16",906,33
"1410",1096,"AFV17a","Casas","C6","S","N","23.2","0",0,0,"N",NA,1096,"2018/05/30",1096,33
"1411",1286,"AFV17a","Casas","C6","S","N","23.2","0",0,0,"N",NA,1286,"2018/06/14",1286,33
"1412",1476,"AFV17a","Casas","C6","S","N","23.2","0",0,0,"N",NA,1476,"2018/07/02",1476,33
"1413",1666,"AFV17a","Casas","C6","S","N","23.2","0",0,0,"N",NA,1666,"2018/08/01",1666,33
"1414",147,"AFV17a","Casas","C7","S","N","14.4","0",0,0,"S",NA,147,"2018/04/20",147,33
"1415",337,"AFV17a","Casas","C7","S","N","14.4","0",0,0,"N",NA,337,"2018/04/24",337,33
"1416",527,"AFV17a","Casas","C7","S","N","14.4","0",0,0,"N",NA,527,"2018/05/02",527,33
"1417",717,"AFV17a","Casas","C7","S","N","14.4","0",0,0,"N",NA,717,"2018/05/09",717,33
"1418",907,"AFV17a","Casas","C7","S","N","14.4","0",0,0,"N",NA,907,"2018/05/16",907,33
"1419",1097,"AFV17a","Casas","C7","S","N","14.4","0",0,0,"N",NA,1097,"2018/05/30",1097,33
"1420",1287,"AFV17a","Casas","C7","S","N","14.4","0",0,0,"N",NA,1287,"2018/06/14",1287,33
"1421",1477,"AFV17a","Casas","C7","S","N","14.4","0",0,0,"N",NA,1477,"2018/07/02",1477,33
"1422",1667,"AFV17a","Casas","C7","S","N","14.4","0",0,0,"N",NA,1667,"2018/08/01",1667,33
"1423",148,"AFV17a","Casas","C8","S","N","2","0",0,0,"S",NA,148,"2018/04/20",148,33
"1424",338,"AFV17a","Casas","C8","S","N","2","0",0,0,"N",NA,338,"2018/04/24",338,33
"1425",528,"AFV17a","Casas","C8","S","N","2","0",0,0,"N",NA,528,"2018/05/02",528,33
"1426",718,"AFV17a","Casas","C8","S","N","2","0",0,0,"N",NA,718,"2018/05/09",718,33
"1427",908,"AFV17a","Casas","C8","S","N","2","0",0,0,"N",NA,908,"2018/05/16",908,33
"1428",1098,"AFV17a","Casas","C8","S","N","2","0",0,0,"N",NA,1098,"2018/05/30",1098,33
"1429",1288,"AFV17a","Casas","C8","S","N","2","0",0,0,"N",NA,1288,"2018/06/14",1288,33
"1430",1478,"AFV17a","Casas","C8","S","N","2","0",0,0,"N",NA,1478,"2018/07/02",1478,33
"1431",1668,"AFV17a","Casas","C8","S","N","2","0",0,0,"N",NA,1668,"2018/08/01",1668,33
"1432",149,"AFV17a","Casas","C9","D","S","13.6","0",0,0,"S",NA,149,"2018/04/20",149,33
