"","X","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","X12","X13","Data","Trinta","Sessenta","Cento_e_vinte"
"1111",1111,"AFV14","Capela","C5","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",23,23,22
"1112",1112,"AFV14","Capela","C10","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",23,23,22
"1113",1113,"AFV14","Capela","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",23,23,22
"1114",1114,"AFV14","Capela","C5","S","N",21,0,0,0,"N",NA,NA,"2018-07-02",23,23,22
"1115",1115,"AFV14","Capela","C5","S","N",21,0,0,0,"N",NA,NA,"2018-05-30",23,23,22
"1116",1116,"AFV14","Capela","C2","D","S",26.6,0,0,0,"N",NA,NA,"2018-05-02",23,23,22
"1117",1117,"AFV14","Capela","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",23,23,22
"1118",1118,"AFV14","Capela","C6","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",23,23,22
"1119",1119,"AFV14","Capela","C9","S","N",14,0,0,0,"S","Acabou a linha",NA,"2018-04-24",23,23,22
"1120",1120,"AFV14","Capela","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",23,23,22
"1121",1121,"AFV14","Capela","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",23,23,22
"1122",1122,"AFV14","Capela","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",23,23,22
"1123",1123,"AFV14","Capela","C7","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",23,23,22
"1124",1124,"AFV14","Capela","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",23,23,22
"1125",1125,"AFV14","Capela","C5","S","N",21,0,0,0,"N",NA,NA,"2018-05-09",23,23,22
"1126",1126,"AFV14","Capela","C1","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",23,23,22
"1127",1127,"AFV14","Capela","C5","S","N",21,0,0,0,"S",NA,NA,"2018-04-24",23,23,22
"1128",1128,"AFV14","Capela","C8","S","N",0,0,0,0,"N",NA,NA,"2018-07-02",23,23,22
"1129",1129,"AFV14","Capela","C2","D","S",26.6,0,0,0,"N",NA,NA,"2018-05-16",23,23,22
"1130",1130,"AFV14","Capela","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",23,23,22
"1131",1131,"AFV14","Capela","C2","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",23,23,22
"1132",1132,"AFV14","Capela","C6","D","S",22.7,0,0,0,"S",NA,NA,"2018-08-01",23,23,22
"1133",1133,"AFV14","Capela","C2","D","S",26.6,0,0,0,"S",NA,NA,"2018-04-24",23,23,22
"1134",1134,"AFV14","Capela","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",23,23,22
"1135",1135,"AFV14","Capela","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",23,23,22
"1136",1136,"AFV14","Capela","C4","D","S",12.2,0,0,0,"N",NA,NA,"2018-08-01",23,23,22
"1137",1137,"AFV14","Capela","C1","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",23,23,22
"1138",1138,"AFV14","Capela","C8","S","N",0,0,0,0,"N",NA,NA,"2018-05-30",23,23,22
"1139",1139,"AFV14","Capela","C9","S","N",14,0,0,0,"N",NA,NA,"2018-07-02",23,23,22
"1140",1140,"AFV14","Capela","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",23,23,22
"1141",1141,"AFV14","Capela","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",23,23,22
"1142",1142,"AFV14","Capela","C8","S","N",0,0,0,0,"N",NA,NA,"2018-06-14",23,23,22
"1143",1143,"AFV14","Capela","C7","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",23,23,22
"1144",1144,"AFV14","Capela","C8","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",23,23,22
"1145",1145,"AFV14","Capela","C5","S","N",21,0,0,0,"N",NA,NA,"2018-05-02",23,23,22
"1146",1146,"AFV14","Capela","C5","S","N",21,0,0,0,"N",NA,NA,"2018-05-16",23,23,22
"1147",1147,"AFV14","Capela","C4","D","S",12.2,0,0,0,"N",NA,NA,"2018-06-14",23,23,22
"1148",1148,"AFV14","Capela","C1","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",23,23,22
"1149",1149,"AFV14","Capela","C8","S","N",0,0,0,0,"S",NA,NA,"2018-05-16",23,23,22
"1150",1150,"AFV14","Capela","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",23,23,22
"1151",1151,"AFV14","Capela","C8","D","S",16,0,0,0,"S",NA,NA,"2018-05-02",23,23,22
"1152",1152,"AFV14","Capela","C10","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",23,23,22
"1153",1153,"AFV14","Capela","C3","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",23,23,22
"1154",1154,"AFV14","Capela","C9","S","N",14,0,0,0,"N",NA,NA,"2018-08-01",23,23,22
"1155",1155,"AFV14","Capela","C2","D","S",26.6,0,0,0,"N",NA,NA,"2018-07-02",23,23,22
"1156",1156,"AFV14","Capela","C2","D","S",26.6,0,0,0,"N",NA,NA,"2018-05-09",23,23,22
"1157",1157,"AFV14","Capela","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",23,23,22
"1158",1158,"AFV14","Capela","C4","D","S",12.2,0,0,0,"N",NA,NA,"2018-07-02",23,23,22
"1159",1159,"AFV14","Capela","C8","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",23,23,22
"1160",1160,"AFV14","Capela","C2","D","S",26.6,0,0,0,"N",NA,NA,"2018-05-30",23,23,22
"1161",1161,"AFV14","Capela","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",23,23,22
"1162",1162,"AFV14","Capela","C4","D","S",12.2,0,0,0,"N",NA,NA,"2018-05-30",23,23,22
"1163",1163,"AFV14","Capela","C4","D","S",12.2,0,0,0,"N",NA,NA,"2018-05-16",23,23,22
"1164",1164,"AFV14","Capela","C4","D","S",12.2,0,0,0,"N",NA,NA,"2018-05-02",23,23,22
"1165",1165,"AFV14","Capela","C4","D","S",12.2,0,0,0,"S",NA,NA,"2018-04-24",23,23,22
"1166",1166,"AFV14","Capela","C10","S","N",0,0,0,0,"S",NA,NA,"2018-07-02",23,23,22
"1167",1167,"AFV14","Capela","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",23,23,22
"1168",1168,"AFV14","Capela","C6","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",23,23,22
"1169",1169,"AFV14","Capela","C5","S","N",21,0,0,0,"N",NA,NA,"2018-08-01",23,23,22
"1170",1170,"AFV14","Capela","C6","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",23,23,22
"1171",1171,"AFV15","Cova da Onca","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",9,6,6
"1172",1172,"AFV15","Cova da Onca","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",9,6,6
"1173",1173,"AFV15","Cova da Onca","C9","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",9,6,6
"1174",1174,"AFV15","Cova da Onca","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",9,6,6
"1175",1175,"AFV15","Cova da Onca","C5","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",9,6,6
"1176",1176,"AFV15","Cova da Onca","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",9,6,6
"1177",1177,"AFV15","Cova da Onca","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",9,6,6
"1178",1178,"AFV15","Cova da Onca","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",9,6,6
"1179",1179,"AFV15","Cova da Onca","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",9,6,6
"1180",1180,"AFV15","Cova da Onca","C10","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",9,6,6
"1181",1181,"AFV15","Cova da Onca","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",9,6,6
"1182",1182,"AFV15","Cova da Onca","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",9,6,6
"1183",1183,"AFV15","Cova da Onca","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",9,6,6
"1184",1184,"AFV15","Cova da Onca","C5","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",9,6,6
"1185",1185,"AFV15","Cova da Onca","C9","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",9,6,6
"1186",1186,"AFV15","Cova da Onca","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",9,6,6
"1187",1187,"AFV15","Cova da Onca","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",9,6,6
"1188",1188,"AFV15","Cova da Onca","C6","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",9,6,6
"1189",1189,"AFV15","Cova da Onca","C6","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",9,6,6
"1190",1190,"AFV15","Cova da Onca","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",9,6,6
"1191",1191,"AFV15","Cova da Onca","C4","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",9,6,6
"1192",1192,"AFV15","Cova da Onca","C7","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",9,6,6
"1193",1193,"AFV15","Cova da Onca","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",9,6,6
"1194",1194,"AFV15","Cova da Onca","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",9,6,6
"1195",1195,"AFV15","Cova da Onca","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",9,6,6
"1196",1196,"AFV15","Cova da Onca","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",9,6,6
"1197",1197,"AFV15","Cova da Onca","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",9,6,6
"1198",1198,"AFV15","Cova da Onca","C5","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",9,6,6
"1199",1199,"AFV15","Cova da Onca","C9","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",9,6,6
"1200",1200,"AFV15","Cova da Onca","C4","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",9,6,6
"1201",1201,"AFV15","Cova da Onca","C2","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",9,6,6
"1202",1202,"AFV15","Cova da Onca","C3","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",9,6,6
"1203",1203,"AFV15","Cova da Onca","C8","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",9,6,6
"1204",1204,"AFV15","Cova da Onca","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",9,6,6
"1205",1205,"AFV15","Cova da Onca","C8","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",9,6,6
"1206",1206,"AFV15","Cova da Onca","C6","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",9,6,6
"1207",1207,"AFV15","Cova da Onca","C3","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",9,6,6
"1208",1208,"AFV15","Cova da Onca","C7","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",9,6,6
"1209",1209,"AFV15","Cova da Onca","C6","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",9,6,6
"1210",1210,"AFV15","Cova da Onca","C7","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",9,6,6
"1211",1211,"AFV15","Cova da Onca","C10","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",9,6,6
"1212",1212,"AFV15","Cova da Onca","C8","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",9,6,6
"1213",1213,"AFV15","Cova da Onca","C3","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",9,6,6
"1214",1214,"AFV15","Cova da Onca","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",9,6,6
"1215",1215,"AFV15","Cova da Onca","C1","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",9,6,6
"1216",1216,"AFV15","Cova da Onca","C10","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",9,6,6
"1217",1217,"AFV15","Cova da Onca","C8","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",9,6,6
"1218",1218,"AFV15","Cova da Onca","C4","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",9,6,6
"1219",1219,"AFV15","Cova da Onca","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",9,6,6
"1220",1220,"AFV15","Cova da Onca","C10","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",9,6,6
"1221",1221,"AFV15","Cova da Onca","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",9,6,6
"1222",1222,"AFV15","Cova da Onca","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",9,6,6
"1223",1223,"AFV15","Cova da Onca","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",9,6,6
"1224",1224,"AFV15","Cova da Onca","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",9,6,6
"1225",1225,"AFV15","Cova da Onca","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",9,6,6
"1226",1226,"AFV15","Cova da Onca","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",9,6,6
"1227",1227,"AFV15","Cova da Onca","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",9,6,6
"1228",1228,"AFV15","Cova da Onca","C6","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",9,6,6
"1229",1229,"AFV15","Cova da Onca","C9","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",9,6,6
"1230",1230,"AFV15","Cova da Onca","C5","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",9,6,6
"1231",1231,"AFV15","Cova da Onca","C7","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",9,6,6
"1232",1232,"AFV15","Cova da Onca","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",9,6,6
"1233",1233,"AFV15","Cova da Onca","C1","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",9,6,6
"1234",1234,"AFV15","Cova da Onca","C5","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",9,6,6
"1235",1235,"AFV15","Cova da Onca","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",9,6,6
"1236",1236,"AFV15","Cova da Onca","C10","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",9,6,6
"1237",1237,"AFV15","Cova da Onca","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",9,6,6
"1238",1238,"AFV15","Cova da Onca","C3","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",9,6,6
"1239",1239,"AFV15","Cova da Onca","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",9,6,6
"1240",1240,"AFV15","Cova da Onca","C4","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",9,6,6
"1241",1241,"AFV15","Cova da Onca","C9","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",9,6,6
"1242",1242,"AFV15","Cova da Onca","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",9,6,6
"1243",1243,"AFV15","Cova da Onca","C1","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",9,6,6
"1244",1244,"AFV15","Cova da Onca","C2","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",9,6,6
"1245",1245,"AFV15","Cova da Onca","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",9,6,6
"1246",1246,"AFV15","Cova da Onca","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",9,6,6
"1247",1247,"AFV15","Cova da Onca","C2","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",9,6,6
"1248",1248,"AFV15","Cova da Onca","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",9,6,6
"1249",1249,"AFV15","Cova da Onca","C1","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",9,6,6
"1250",1250,"AFV15","Cova da Onca","C2","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",9,6,6
"1251",1251,"AFV15","Cova da Onca","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",9,6,6
"1252",1252,"AFV15","Cova da Onca","C4","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",9,6,6
"1253",1253,"AFV15","Cova da Onca","C8","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",9,6,6
"1254",1254,"AFV15","Cova da Onca","C1","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",9,6,6
"1255",1255,"AFV15","Cova da Onca","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",9,6,6
"1256",1256,"AFV15","Cova da Onca","C2","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",9,6,6
"1257",1257,"AFV15","Cova da Onca","C7","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",9,6,6
"1258",1258,"AFV15","Cova da Onca","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",9,6,6
"1259",1259,"AFV15","Cova da Onca","C3","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",9,6,6
"1260",1260,"AFV15","Cova da Onca","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",9,6,6
"1261",1261,"AFV16a","Saida","C6","S","N",0,0,0,0,"N",NA,NA,"2018-05-09",15.93,13.8,13.8
"1262",1262,"AFV16a","Saida","C4","S","N",0,0,0,0,"N",NA,NA,"2018-06-14",15.93,13.8,13.8
"1263",1263,"AFV16a","Saida","C2","D","S",16,0,0,0,"N",NA,NA,"2018-06-14",15.93,13.8,13.8
"1264",1264,"AFV16a","Saida","C5","S","N",0,0,0,0,"N",NA,NA,"2018-06-14",15.93,13.8,13.8
"1265",1265,"AFV16a","Saida","C6","S","N",0,0,0,0,"S",NA,NA,"2018-05-02",15.93,13.8,13.8
"1266",1266,"AFV16a","Saida","C1","S","N",0,0,0,0,"N",NA,NA,"2018-05-30",15.93,13.8,13.8
"1267",1267,"AFV16a","Saida","C2","D","S",16,0,0,0,"N",NA,NA,"2018-05-30",15.93,13.8,13.8
"1268",1268,"AFV16a","Saida","C4","S","N",0,0,0,0,"N",NA,NA,"2018-05-30",15.93,13.8,13.8
"1269",1269,"AFV16a","Saida","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",15.93,13.8,13.8
"1270",1270,"AFV16a","Saida","C6","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",15.93,13.8,13.8
"1271",1271,"AFV16a","Saida","C10","S","N",79,0,0,0,"N",NA,NA,"2018-08-01",15.93,13.8,13.8
"1272",1272,"AFV16a","Saida","C3","S","N",0,0,0,0,"N",NA,NA,"2018-05-30",15.93,13.8,13.8
"1273",1273,"AFV16a","Saida","C2","D","S",16,0,0,0,"N",NA,NA,"2018-05-16",15.93,13.8,13.8
"1274",1274,"AFV16a","Saida","C1","S","N",0,0,0,0,"N",NA,NA,"2018-06-14",15.93,13.8,13.8
"1275",1275,"AFV16a","Saida","C7","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",15.93,13.8,13.8
"1276",1276,"AFV16a","Saida","C3","S","N",0,0,0,0,"N",NA,NA,"2018-05-16",15.93,13.8,13.8
"1277",1277,"AFV16a","Saida","C6","S","N",0,0,0,0,"N",NA,NA,"2018-06-14",15.93,13.8,13.8
"1278",1278,"AFV16a","Saida","C3","S","N",0,0,0,0,"S",NA,NA,"2018-05-09",15.93,13.8,13.8
"1279",1279,"AFV16a","Saida","C9","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",15.93,13.8,13.8
"1280",1280,"AFV16a","Saida","C9","S","N",0,0,0,0,"N",NA,NA,"2018-05-16",15.93,13.8,13.8
"1281",1281,"AFV16a","Saida","C4","S","N",0,0,0,0,"N",NA,NA,"2018-05-16",15.93,13.8,13.8
"1282",1282,"AFV16a","Saida","C3","S","N",0,0,0,0,"N",NA,NA,"2018-06-14",15.93,13.8,13.8
"1283",1283,"AFV16a","Saida","C5","S","N",0,0,0,0,"N",NA,NA,"2018-05-09",15.93,13.8,13.8
"1284",1284,"AFV16a","Saida","C8","P","N",23,0,0,0,"N",NA,NA,"2018-05-30",15.93,13.8,13.8
"1285",1285,"AFV16a","Saida","C10","S","N",79,0,0,0,"N",NA,NA,"2018-05-16",15.93,13.8,13.8
"1286",1286,"AFV16a","Saida","C5","S","N",0,0,0,0,"N",NA,NA,"2018-07-02",15.93,13.8,13.8
"1287",1287,"AFV16a","Saida","C1","S","N",0,0,0,0,"N",NA,NA,"2018-05-16",15.93,13.8,13.8
"1288",1288,"AFV16a","Saida","C1","S","N",0,0,0,0,"N",NA,NA,"2018-05-09",15.93,13.8,13.8
"1289",1289,"AFV16a","Saida","C2","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",15.93,13.8,13.8
"1290",1290,"AFV16a","Saida","C2","D","S",16,0,0,0,"S",NA,NA,"2018-05-02",15.93,13.8,13.8
"1291",1291,"AFV16a","Saida","C4","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",15.93,13.8,13.8
"1292",1292,"AFV16a","Saida","C4","D","N",9,0,0,0,"S",NA,NA,"2018-05-02",15.93,13.8,13.8
"1293",1293,"AFV16a","Saida","C6","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",15.93,13.8,13.8
"1294",1294,"AFV16a","Saida","C6","S","N",0,0,0,0,"N",NA,NA,"2018-05-16",15.93,13.8,13.8
"1295",1295,"AFV16a","Saida","C8","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",15.93,13.8,13.8
"1296",1296,"AFV16a","Saida","C7","S","N",0,0,0,0,"N",NA,NA,"2018-07-02",15.93,13.8,13.8
"1297",1297,"AFV16a","Saida","C10","S","N",79,0,0,0,"N",NA,NA,"2018-06-14",15.93,13.8,13.8
"1298",1298,"AFV16a","Saida","C10","S","N",79,0,0,0,"N",NA,NA,"2018-05-09",15.93,13.8,13.8
"1299",1299,"AFV16a","Saida","C2","D","S",16,0,0,0,"N",NA,NA,"2018-05-09",15.93,13.8,13.8
"1300",1300,"AFV16a","Saida","C5","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",15.93,13.8,13.8
"1301",1301,"AFV16a","Saida","C5","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",15.93,13.8,13.8
"1302",1302,"AFV16a","Saida","C3","D","N",11,0,0,0,"S",NA,NA,"2018-05-02",15.93,13.8,13.8
"1303",1303,"AFV16a","Saida","C3","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",15.93,13.8,13.8
"1304",1304,"AFV16a","Saida","C10","S","N",79,0,0,0,"N",NA,NA,"2018-05-30",15.93,13.8,13.8
"1305",1305,"AFV16a","Saida","C9","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",15.93,13.8,13.8
"1306",1306,"AFV16a","Saida","C8","P","N",23,0,0,0,"N",NA,NA,"2018-07-02",15.93,13.8,13.8
"1307",1307,"AFV16a","Saida","C8","P","N",23,0,0,0,"N",NA,NA,"2018-05-16",15.93,13.8,13.8
"1308",1308,"AFV16a","Saida","C4","S","N",0,0,0,0,"N",NA,NA,"2018-07-02",15.93,13.8,13.8
"1309",1309,"AFV16a","Saida","C1","S","N",0,0,0,0,"S",NA,NA,"2018-05-02",15.93,13.8,13.8
"1310",1310,"AFV16a","Saida","C1","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",15.93,13.8,13.8
"1311",1311,"AFV16a","Saida","C6","S","N",0,0,0,0,"N",NA,NA,"2018-07-02",15.93,13.8,13.8
"1312",1312,"AFV16a","Saida","C8","P","N",23,0,0,0,"S",NA,NA,"2018-05-09",15.93,13.8,13.8
"1313",1313,"AFV16a","Saida","C5","S","N",0,0,0,0,"N",NA,NA,"2018-05-30",15.93,13.8,13.8
"1314",1314,"AFV16a","Saida","C4","S","N",0,0,0,0,"S",NA,NA,"2018-05-09",15.93,13.8,13.8
"1315",1315,"AFV16a","Saida","C9","S","N",0,0,0,0,"N",NA,NA,"2018-06-14",15.93,13.8,13.8
"1316",1316,"AFV16a","Saida","C9","S","N",0,0,0,0,"N",NA,NA,"2018-05-30",15.93,13.8,13.8
"1317",1317,"AFV16a","Saida","C5","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",15.93,13.8,13.8
"1318",1318,"AFV16a","Saida","C2","D","S",16,0,0,0,"N",NA,NA,"2018-07-02",15.93,13.8,13.8
"1319",1319,"AFV16a","Saida","C3","S","N",0,0,0,0,"N",NA,NA,"2018-07-02",15.93,13.8,13.8
"1320",1320,"AFV16a","Saida","C4","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",15.93,13.8,13.8
"1321",1321,"AFV16a","Saida","C10","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",15.93,13.8,13.8
"1322",1322,"AFV16a","Saida","C8","P","N",23,0,0,0,"N",NA,NA,"2018-08-01",15.93,13.8,13.8
"1323",1323,"AFV16a","Saida","C10","D","S",79,0,0,0,"S",NA,NA,"2018-05-02",15.93,13.8,13.8
"1324",1324,"AFV16a","Saida","C6","S","N",0,0,0,0,"N",NA,NA,"2018-05-30",15.93,13.8,13.8
"1325",1325,"AFV16a","Saida","C1","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",15.93,13.8,13.8
"1326",1326,"AFV16a","Saida","C5","S","N",0,0,0,0,"N",NA,NA,"2018-05-16",15.93,13.8,13.8
"1327",1327,"AFV16a","Saida","C8","P","N",23,0,0,0,"N",NA,NA,"2018-06-14",15.93,13.8,13.8
"1328",1328,"AFV16a","Saida","C7","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",15.93,13.8,13.8
"1329",1329,"AFV16a","Saida","C9","S","N",0,0,0,0,"N",NA,NA,"2018-05-09",15.93,13.8,13.8
"1330",1330,"AFV16a","Saida","C9","S","N",0,0,0,0,"N",NA,NA,"2018-07-02",15.93,13.8,13.8
"1331",1331,"AFV16a","Saida","C2","P","S",16,0,0,0,"S",NA,NA,"2018-08-01",15.93,13.8,13.8
"1332",1332,"AFV16a","Saida","C2","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",15.93,13.8,13.8
"1333",1333,"AFV16a","Saida","C1","S","N",0,0,0,0,"N",NA,NA,"2018-07-02",15.93,13.8,13.8
"1334",1334,"AFV16a","Saida","C9","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",15.93,13.8,13.8
"1335",1335,"AFV16a","Saida","C3","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",15.93,13.8,13.8
"1336",1336,"AFV16a","Saida","C7","S","N",0,0,0,0,"N",NA,NA,"2018-05-16",15.93,13.8,13.8
"1337",1337,"AFV16a","Saida","C10","S","N",79,0,0,0,"N",NA,NA,"2018-07-02",15.93,13.8,13.8
"1338",1338,"AFV16a","Saida","C7","S","N",0,0,0,0,"N",NA,NA,"2018-06-14",15.93,13.8,13.8
"1339",1339,"AFV16a","Saida","C8","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",15.93,13.8,13.8
"1340",1340,"AFV16a","Saida","C1","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",15.93,13.8,13.8
"1341",1341,"AFV16a","Saida","C7","S","N",0,0,0,0,"S",NA,NA,"2018-05-09",15.93,13.8,13.8
"1342",1342,"AFV16a","Saida","C6","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",15.93,13.8,13.8
"1343",1343,"AFV16a","Saida","C7","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",15.93,13.8,13.8
"1344",1344,"AFV16a","Saida","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",15.93,13.8,13.8
"1345",1345,"AFV16a","Saida","C10","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",15.93,13.8,13.8
